time_ms,chat_message,label
1781234285918,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,6
1781234285949,몽규 얼굴 나오니까 골 먹히네ㅋㅋ,6
1781234286812,실화냐??????????????????????,1
1781234286818,홍명보 아웃,4
1781234286819,줴줴에야,6
1781234286825,{:wc_9:}{:wc_9:}{:wc_9:}{:wc_9:}{:wc_9:}{:wc_9:}{:wc_9:}{:wc_9:}{:wc_9:}{:wc_9:},6
1781234286829,피파랭킹이 어떻고 저떻고 먼,6
1781234286844,여윽시 한국 축구,6
1781234286849,접자,6
1781234286853,컷컷컷,6
1781234286854,소유많으면머함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1781234286861,앧ㄴㄱㄴㄱ티,6
1781234286879,잘하다가 여기서 어휴,6
1781234286883,/채팅제거,6
1781234286884,아줴줴이야,6
1781234286892,광탈 ㅅㅅㅅㅅ,6
1781234286927,손흥민 빼라닌까 참 말 안들어 ㅋㅋㅋ,6
1781234286927,{:wc_1:}{:wc_1:}{:wc_1:},6
1781234286928,병신들 집에가라,4
1781234286930,짐싸라 ㅋㅋㅋㅋㅋ,4
1781234286946,토트넘이야?,6
1781234287740,정몽규 효고ㅏㅋㅋㅋㅋㅋㅋㅋ,6
1781234287751,/채팅제거,6
1781234287761,홍명보 나가,4
1781234287775,3패 각 인가?,6
1781234287777,정몽규보여주자마자 골쳐먹혔네 에휴 짐싸라 그냥,4
1781234287788,땅 명보 꼬올,4
1781234287804,3패 가즈아 3패 가즈아 3패 가즈아 3패 가즈아 3패 가즈아 3패 가즈아,6
1781234287819,내 예상 대로,6
1781234287836,/채팅제거,6
1781234287851,선구안위,6
1781234287856,/채팅 제거,6
1781234287863,웃기네,6
1781234287863,축구계의 윤석렬 ㅋㅋㅋㅋㅋㅋㅋ,6
1781234287867,미ㅏㅇ너림아ㅓㅣ넒ㅇ날,6
1781234287869,정몽규 효과 지리네,6
1781234287883,월드컵 멸망 ㅈㅈㅇㅇ,6
1781234287897,ㅅㅅㅅㅅㅅㅅ,0
1781234287908,장난하냐 ㅋ,4
1781234287917,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1781234287928,3패 확정 ㅋㅋㅋ,6
1781234287950,몽규의 저주,6
1781234288401,상주공고 정지호가 더 못하겠네,6
1781234288493,ㅈㅈ,6
1781234288713,체코 1승 제물이라며?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ체코 1승 제물이라며?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
1781234288716,/체팅제거,6
1781234288734,그렇지~~체코 화이팅,6
1781234288741,/게임다시하기,6
1781234288742,대 명 보 대 명 보 대 명 보 대 명 보 대 명 보 대 명 보 대 명 보 대 명 보 대 명 보 대 명 보 대 명 보 대 명 보 대 명 보 대 명 보,6
1781234288768,잘가~,6
1781234288775,뭐ㅜ하냐,2
1781234288781,/몽규제거,4
1781234288800,간다 수고해라,6
1781234288806,어쩔수가 없네,6
1781234288821,골을 넣어야할때 못넣으니깐 이런일이,6
1781234288824,/채팅제거,6
1781234288836,딸깍ㅋㅋㅋ,6
1781234288845,이게 축구야?,6
1781234288869,ㅈㅈ,6
1781234288890,진짜 안볼란다,4
1781234288905,명보차이,4
1781234288919,"밋밋해 .... 대한민국의 먼가가 없어,, ㅎㅎㅎ",6
1781234288932,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1781234288941,진짜 개몬하넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4
1781234289668,집에가즈아~~~~~~~~~~~,6
1781234289674,ㅋㅋ,6
1781234289683,야마돌겠네,2
1781234289690,조기탈락하고 들어와라,6
1781234289717,/그 표정,6
1781234289747,ㅋㅋ 뭐하냐,6
1781234289755,채팅제거 시바롬들아 그만해라 좀,2
1781234289763,다 놓치고 쟤네는 한번만에 넣고,6
1781234289778,ㄱㄹㅈㄷ,6
1781234289801,내같으면 설영우 백승호 이런애들 안쓴다,6
1781234289802,"명보는 계획이 없니?,,",4
1781234289821,정몽규 화면 나오자마자!!,6
1781234289851,홍명보 ㅠ.ㅠ,4
1781234289858,/고화질모드,6
1781234289872,아 몽규 보이니까 바로 먹히네.,6
1781234289877,채팅 끄고 싶으면 오르쪽으로 화면 밀어라 채팅 끄고 싶으면 오르쪽으로 화면 밀어라 채팅 끄고 싶으면 오르쪽으로 화면 밀어라 채팅 끄고 싶으면 오르쪽으로 화면 밀어라,6
1781234289879,세레머니 개길게하네,6
1781234289893,줴줴이야 ㅋㅋㅋㅋ,6
1781234289894,/채팅제거,6
1781234289907,이게 다 홍명보 때문이다,6
1781234289944,아쉽긴 하다,3
1781234290495,ㅈㄴ 못하네 버러지들,2
1781234290741,1무2패,6
1781234290752,대한민국 축구 못하네,6
1781234290755,ㅅㅂ,2
1781234290758,와..,3
1781234290758,{:lck_13:},6
1781234290795,{:wc_6:}{:wc_6:}{:wc_6:}{:wc_6:}{:wc_6:}{:wc_6:}{:wc_6:}{:wc_6:}{:wc_6:}{:wc_6:},6
1781234290797,{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:},6
1781234290822,크레이치가 울버햄튼 잇을 실력이 아님,6
1781234290824,졸라 멋있다,6
1781234290829,"가자가자가자 할수있다 가자가자가자 할수있다 가자가자가자 할수있다 가자가자가자 할수있다 가자가자가자 할수있다 꿈은 이루어진다. 꿈은 이루어진다. 꿈은 이루어진다. 꿈은 이루어진다.,",6
1781234290846,어휴,6
1781234290863,한국 축구는 끝났다 ㅋㅋ,6
1781234290870,경우의수 쌉 JR할때부터 알아봣다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1781234290878,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1781234290890,드로잉하는데ㅈ다 멍때리냉,6
1781234290902,손명보 ㅋ,6
1781234290909,{:wc_3:}{:wc_3:}{:wc_3:}{:wc_3:}{:wc_3:},6
1781234290915,아시`ㄳ팔진짜,2
1781234290916,희망을 버려 ㅋㅋㅋㅋㅋㅋㅋ,6
1781234290940,잘가랑~,6
1781234291641,gg,3
1781234291714,고지대 얘기했던애 나와봐라,6
1781234291715,.,6
1781234291715,명보 제거,6
1781234291743,아니 머리를 부딪히더라도 막아야할 거 아냐,6
1781234291749,어휴,6
1781234291770,체키 체키 체코 업,6
1781234291799,우리나라도 이제 축구 그만하자,6
1781234291801,몽규다시넣어리,6
1781234291801,스트레스 받게하네 진짜,2
1781234291840,3패 가자,3
1781234291845,이런,6
1781234291869,민석제거,6
1781234291901,병신들,4
1781234291920,앗싸! 한국 축구 망했다!!!나이스!!!!,3
1781234291926,대 체 코,6
1781234291929,/ㅋㅋㅋㅋㅋㅋㅋ제거,6
1781234291934,1점 내주면 안되는데..,5
1781234291941,접읏,6
1781234292752,아무 골대에라도 넣어라~~,6
1781234292758,몽규 빔~~~~~,6
1781234292767,망했네,3
1781234292768,"기회도많았는데 한골먹히네,.,",3
1781234292783,jj2야,6
1781234292817,대 코,6
1781234292841,손흥민 때문에 진거임 ㅇㅇ,6
1781234292843,이걸지네 ㅋㅋㅋㅋ,6
1781234292847,홍명보 화이팅 !!!!!!!!!!홍명보 화이팅 !!!!!!!!!!홍명보 화이팅 !!!!!!!!!!홍명보 화이팅 !!!!!!!!!!,6
1781234292862,저거 명모가 연습했겠냐,6
1781234292872,손흥민 캐리 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1781234292874,정몽규회장시발,4
1781234292881,ㅂㅅ들,4
1781234292898,/채팅제거,6
1781234292906,제발 이겨라 좀,6
1781234292929,아 ㅡㅡ,6
1781234292949,진짜 개쳐못하네,4
1781234293712,뭐하냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1781234293743,/채팅제거,6
1781234293753,홍명보 나가,6
1781234293790,언 도ㅑㅠㅠㅠ',6
1781234293794,/채팅제거,6
1781234293808,흥민이 빼야 돼,6
1781234293811,명보야 싹싹 빌어라,6
1781234293814,진짜머임,6
1781234293815,/채팅제거.,6
1781234293821,백승호 뻬라고,6
1781234293828,.,6
1781234293833,몽규 나오자마자 먹히네,6
1781234293833,좀ㅋㅋㅋㅋㅋㅋ,6
1781234293873,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 졸라 넣을건 못넣고 존나 쉽게 먹히네,6
1781234293880,몽규 잡히자 먹힘,6
1781234293891,3전패 탈락!!!!! 해라,2
1781234293898,뭐하냐,4
1781234293898,?????????????????????????????????????????????????????????????????????????????????????????,6
1781234293907,황루니 넣자,6
1781234293927,나가,2
1781234293977,아어아아ㅏ어ㅏ아앙,6
1781234294640,ㅈㅈ,6
1781234294679,뭔백? 쓰리백 ? ㅋㅋㅋ,6
1781234294683,굿굿,6
1781234294685,32강탈락{:d_121:}{:d_121:}{:d_121:}{:d_121:},6
1781234294698,갓명보 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,4
1781234294733,ㅋㅋㅋ,6
1781234294735,그럴줄 알았다 제발 나가~~ 홍명보,4
1781234294749,아니 왤케 못해,6
1781234294763,코너킥도아니고 저거에당하노 ㅋㅋㅋ,6
1781234294764,몽규 느가라,4
1781234294781,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1781234294814,뭐하ㅣ,6
1781234294843,명보야 나가 그냥,4
1781234294880,{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:},6
1781234294897,/채팅제거,6
1781234294912,/채팅제거,6
1781234294926,2골 넣으면 된다,6
1781234294929,명보야 밥먹자,6
1781234294945,화면에 말풍선 누르면 채팅제거됩니다,6
1781234294970,나이스골,6
1781234295737,명보 광탈 기원 ㅅㅅㅅ!!!,6
1781234295749,킹우의 수 해야되냐고 또...,6
1781234295759,묭규 나가~몽규나가,4
1781234295812,진짜 개몬한다,4
1781234295832,이렇게된거 빨리 집에가자,6
1781234295842,와 이제는 체코한테도 안된다고 우리 대한민국 축구가,6
1781234295856,나이수ㅜㅜㅜㅜㅜㅜㅜㅜㅜ땄다!!!!!!!!!!!!!,0
1781234295864,여러분 일들하세요 끝났습니다 월드컵 ㅎㅎ,6
1781234295869,/채팅제거,6
1781234295874,/고화질모드,6
1781234295880,/네이버10주받기이벤트참여,6
1781234295883,와 ㄹㅇ,6
1781234295887,3패 ㅊㅋㅊㅋ,6
1781234295900,선제골좀 넣어라!!!,6
1781234295904,ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ줴줴이야@@@@@@@@@@@,6
1781234295917,세레모니 스킵 s,6
1781234295924,아으,6
1781234296723,조졌네~~~~~,6
1781234296764,3패ㅅㅅ,6
1781234296777,어어어,6
1781234296778,/챝ㅇ제거,6
1781234296784,/채팅제거,6
1781234296806,개병`124신같은넘들,4
1781234296850,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
1781234296851,탈락 ㅅㅅㅅㅅㅅㅅㅅ,6
1781234296863,/채팅제거,6
1781234296874,아니 잠깐 놓쳤는데 뭐임???????뭔데,6
1781234296874,고지대 훈련 겁나 한 한국 고지대 훈련 아예 못한 체코 ㅋㅋ,6
1781234296877,/버퍼제거,6
1781234296889,홍명보 인,6
1781234296914,/리셋,6
1781234296920,체코승리@@@@@@체코승리@@@@@@체코승리@@@@@@체코승리@@@@@@체코승리@@@@@@,6
1781234296925,{:lck_32:}{:lck_32:}{:lck_32:}{:lck_32:}{:lck_32:},6
1781234296944,ㅆㅂ,4
1781234297653,엄청많네,6
1781234297661,1무 2패 or 3패,6
1781234297669,/채팅제가,6
1781234297674,뭬뭬이야,6
1781234297700,{:d_44:}{:d_44:}{:d_44:}{:d_44:}{:d_44:}{:d_44:}{:d_44:},6
1781234297716,/채팅제거,6
1781234297753,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1781234297756,ㅂㅅ년들,4
1781234297764,홍망보,6
1781234297786,/몽규제거,4
1781234297796,짜증나,2
1781234297797,한국올때걸아와라,6
1781234297800,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃기노],0
1781234297812,채팅제거 싹 사라지네 ㅋㅋㅋ,6
1781234297824,손흥민빼라,6
1781234297854,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1781234297868,정몽규 얼굴 나오자마자 실점,6
1781234297874,나,6
1781234297918,ㅜ,3
1781234297934,또 경우의 수 따져야하냐,6
1781234297981,/채팅제거,6
1781234298696,2:1 예상합니노,6
1781234298729,/게임나가기,6
1781234298740,법규,6
1781234298754,에바,6
1781234298758,딸깍 하념 골인데 뭔 발재간 부리냐,6
1781234298761,몽규의 저주,6
1781234298761,/맹보제거,4
1781234298765,존나 못하네,2
1781234298767,넣을 떄 넣었어야지 어휴,2
1781234298786,맹보야  보고있냐????,2
1781234298817,/홍명보 제거,4
1781234298852,3ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나이수~~~,0
1781234298886,그냥 지고 한국와서 계란 쳐맞아라,4
1781234298894,와 ㅁㅊ,1
1781234298898,딸깍,6
1781234298907,노답,6
1781234298924,졌노,6
1781234298942,근데 몽규는 축협 회장도 아니면서 왜 저기가있음,6
1781234298950,개븅신들 하,3
1781234299635,{:wc_8:}{:wc_8:}{:wc_8:}{:wc_8:}{:wc_8:},6
1781234299637,해체해! 해체해!해체해! 해체해!해체해! 해체해!해체해! 해체해!해체해!해체해! 해체해!,6
1781234299688,명보야,6
1781234299694,{:d_36:},6
1781234299728,몽구 카메라 잡히 마라!!!,6
1781234299734,{:lck_13:},6
1781234299761,“역대급 꿀조”,6
1781234299763,나이스~~~ 브라보~~~,6
1781234299805,ㅋㅋㅋㅋ 제발 져라,6
1781234299820,기회좀 살려라,6
1781234299823,달려들어오고 있구만 사람안보고 멋흐냐~ 아오,6
1781234299831,역시 체코,6
1781234299892,아무도 점프 안뛰노 ㅋㅋㅋ,6
1781234299903,부정부패의 스포츠 대한민국은 스포츠 안하는게맞음,6
1781234299924,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1781234299933,아 줴줴이야~ 아 줴줴이야~ 아 줴줴이야~ 아 줴줴이야~아 줴줴이야~ 아 줴줴이야~,6
1781234299933,/채팅제거,6
1781234299961,홍,6
1781234300569,대단하다 홍명보 또 3백,6
1781234300574,첫경기는 ㄹㅇ 못이기나,6
1781234300582,축구계의 윤석렬 캇 ㅋㅋㅋㅋㅋ,6
1781234300590,손흥민이 넣을걸 넣었어야지..,6
1781234300624,정몽규 나가,4
1781234300696,여러분 너무 뭐라 하지 말아주세요 @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@,6
1781234300707,/채팅제거,6
1781234300766,ㅋㅋㅋㅋㅋㅋㅋ,0
1781234300790,뭐이런...,6
1781234300811,ㅋㅋㅋ,0
1781234300818,줴줴이야~~~,6
1781234300826,스트라이커가없다,6
1781234300851,저렇게[ 쉽게 넣다니,6
1781234300876,{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:},6
1781234300885,/정몽규 제거,4
1781234300897,진짜 와,6
1781234300914,손흥민 백승호좀 쳐 빼라,4
1781234300922,체코 화이팅,6
1781234300948,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
1781234300955,whdywhdyd,6
1781234301604,재정비해,6
1781234301666,하,3
1781234301673,/채팅저속모드/채팅저속모드/채팅저속모드/채팅저속모드/채팅저속모드/채팅저속모드/채팅저속모드/채팅저속모드,6
1781234301711,홍명보 화이팅 !!!!!!!!!!홍명보 화이팅 !!!!!!!!!!홍명보 화이팅 !!!!!!!!!!,6
1781234301761,{:wc_31:},6
1781234301770,{:d_76:},6
1781234301810,몽규 잡히자마자 ㅣ발,2
1781234301814,먹히는거도 도파민이 1도 없네,6
1781234301828,속터질듯,2
1781234301829,역시 명보팁,6
1781234301831,또 경우의수 염병 하겠구마,2
1781234301839,딸-깍,6
1781234301851,시발,4
1781234301861,ㅇㆍ,6
1781234301887,/고화질모드,6
1781234301913,{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:}{:wc_14:},6
1781234301916,아까도 그렇고 라인압박을 안하냐,6
1781234301918,몽규   골~ㅜㅜㅜㅜ,6
1781234301920,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1781234302610,대철제거,6
1781234302618,걍져 ~~~~~~~~~~~~~~,6
1781234302635,뭐햐냐 진짜로,4
1781234302642,ㄷㄷ,1
1781234302649,{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:},6
1781234302659,홍명보 나가,4
1781234302731,황지고등학교 2학년 5반 김재한 조용히 해라황지고등학교 2학년 5반 김재한 조용히 해라황지고등학교 2학년 5반 김재한 조용히 해라,6
1781234302755,니들 뭐했냐 한달간?,6
1781234302771,몽규 업 ㄷㄷㄷㄷㄷㄷㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ,6
1781234302802,승우 데려와요,6
1781234302809,정몽준 얼굴 나오자마자 바로 먹히놐ㅋㅋㅋ,6
1781234302821,손흥민 니가 넣어야할걸 못넣어서 그런거야,6
1781234302877,/채팅제거,6
1781234302878,/채팅제거,6
1781234302881,고지대라 그런거야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1781234302914,명보의힘 역시 명보,6
1781234302920,ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋ,0
1781234302951,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅌㅌㅌ,0
1781234302966,아무도안막네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
1781234302967,/게임다시하기,6
1781234303682,{:lck_16:}{:lck_16:}{:lck_16:},6
1781234303685,부정탓따 그때 몽규 ㅅㅂㅅㅂㅅㅂㅅ,4
1781234303710,왜 정 몽 비챠,6
1781234303720,해체해! 해체해!,2
1781234303746,/채팅제거,6
1781234303749,진짜 홍명보 쳐 나가라,4
1781234303760,띵보야 짐싸라..ㅋ,4
1781234303788,/채희준제거.,6
1781234303791,구경하네,6
1781234303827,광탈 ㄱㅈㅇ,6
1781234303831,에릭컴온,6
1781234303834,전술이 없는데 어떻게 이기냐,2
1781234303835,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ 맹보 퇴출,0
1781234303848,이제 꽁꽁 잠그기 들어갑니다 1패 달성,6
1781234303850,역시 명보 ㅋㅋㅋㅋ,6
1781234303857,아 줴줴이야,6
1781234303869,나이스샷 ㅋㅋㅋㅋㅋㅋ,0
1781234303876,홍명보 구속~~,4
1781234303894,홍땅보 그럴줄 아랑ㅆ다,6
1781234303937,딸깍,6
1781234303978,졌다ㅋㅋㅋㅋ,6
1781234304708,/채팅재개,6
1781234304717,이제 무를 바라봐야되냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1781234304725,ㅅㅂ,2
1781234304745,걍 져라 3패 렛츠고!!!!!!!,6
1781234304751,역대 꿀조?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1781234304765,헤딩얻어맞았네,6
1781234304772,일장춘몽규다 ㅋ,6
1781234304848,….,3
1781234304848,안일했다,6
1781234304855,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
1781234304874,경우의 수로 가자,6
1781234304883,몽규효꽈 ㅋㅋㅋㅋㅋ,6
1781234304911,아 줴줴이야~~~아 줴줴이야~~~아 줴줴이야~~~아 줴줴이야~~~아 줴줴이야~~~아 줴줴이야~~~,6
1781234304913,ㅅㅅㅅ,0
1781234304918,아,6
1781234304919,/채팅제거,6
1781234304922,망했노,6
1781234304928,딸깍 = 골,6
1781234304969,체코 만만하게 보다가 꼬숩노 끼숩노 깨숩놐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1781234305553,정몽규 보여주자 마자 골먹네 왜 보여줬어,4
1781234305558,/채팅제거,6
1781234305563,ㅠㅠㅠ,3
1781234305566,정몽규 얼굴 보이고 바로 골 먹힘 ㅡㅡ,4
1781234305634,진짜 제발,5
1781234305642,와 스로인 지리네,1
1781234305658,장난????????,1
1781234305671,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
1781234305727,명보야 나가라 그냥,6
1781234305737,멍정규~,6
1781234305737,아오 홍명보야 이게 축구냐? 진짜 접어라 정몽규 개새야 넌 현대아웃이다,4
1781234305764,명보~~,6
1781234305785,세트 못짠 명보 아웃,6
1781234305798,몽구 나오고 골 먹네,6
1781234305805,/백승호 제거,6
1781234305843,/땡보제거,6
1781234305921,존나 못하네,4
1781234305936,비응신ㅁ들,4
1781234305956,시발터졌냐,4
1781234306689,구경하냐,4
1781234306696,진짜 그 얼굴 나오니.먹히냐,4
1781234306703,홍명보와 정몽규가 넣은거지,4
1781234306706,/채팅제거,6
1781234306725,야이ㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣ,2
1781234306766,{:wc_42:}{:wc_42:}{:wc_42:},6
1781234306767,{:d_8:},6
1781234306779,몽규의 팀 ㅋㅋㅋㅋ 알지,6
1781234306792,ㅠㅠ,3
1781234306800,대단하다 쓰리백!,6
1781234306802,홍명보 나가,4
1781234306821,시발 홍명보,4
1781234306838,/채팅제거,6
1781234306862,{:wc_37:}{:wc_37:}{:wc_37:}{:wc_37:}{:wc_37:}{:wc_37:},6
1781234306879,/채팅제거,6
1781234306882,/채팅제거,6
1781234306908,잘한다 햇가 ㅉㅉ,6
1781234306912,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1781234306937,ㅗㅗ,2
1781234306976,{:d_277:}{:d_277:}{:d_277:}{:d_277:}{:d_277:}{:d_277:}{:d_277:}{:d_277:},6
1781234307487,쎄하더라 싶었는데,6
1781234307493,띵보가 또,6
1781234307518,개멋하넹 ㅋㅋ,6
