time_ms,chat_message,label
222607,거래량 점점...,6
222633,퇴근하고 한강갈게요 자리좀 주세요,6
222711,하이닉스 임마 개청년,6
222991,먹는걸로 갈구지 말자,6
223288,빈센트 jtbc 나와서 아직도 사라고 무조건 사라고 하던데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 맛간,6
223289,꽉 잡아! 지금도 내려간다,6
223452,지금이니!!!!!,6
224285,삼전기 ls일렉트릭 살려주세요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,3
224700,살려주세여,3
225396,매파적동결 ㅠㅠ,3
225429,이게 뭔가요,1
225965,광고뭐여,6
226844,왜 이렇게까지 밀어재끼는거야,1
227147,제발좀 ㅠㅠㅠㅠㅠㅠㅠ댜겅냄나내0ㅐㅌ,3
228160,그만빠져라 ㅠㅠ,3
228450,슈카등장 = 반등의 시점 ㅅㅅㅅ,6
228543,여기서 더 빠진다고?,1
228928,이야,1
228933,진짜 역대급이네,1
229065,알상무 감 미쳤네 목금에 사라했는데,6
229326,과자라도 드세요~~~~~~~~~~~~~~~~~~~~~~~~,6
230633,빈센트 jtbc 나와서 아직도 사라고 무조건 사라고 하던데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 맛간,6
230635,"애들까지 주식한다 해서 싸하긴했는데, 좀 씁쓸하네요.",6
230803,코스닥은 죽었어,6
230948,코스닥이게나라냐,2
231237,삼성전기 죽었나요?,6
231833,이거 들어가면 물리는자리가 맞는거 같음,6
232084,전기에 죽어가고 있어요.,6
232282,오늘 기관이 양아치던데.. ㅠ,6
233873,형 요새 잠도 안 와,6
234012,량 머거용,6
234098,이게 살아있다고요?,1
234270,낙폭이 좀 쭈럿다,6
235449,완전 롤코...,6
236529,형 ㅂㄴ봉가자,6
236689,이게 주식이냐,1
237335,아니 그럴수 없다 ㅋㅋㅋ,6
237357,한화오션 살려주세여,6
237547,오늘 장기팔아서 여주사?,6
237662,이정도면 개미 손절매 외인기관이 받고 천천히 물량 받고 가겠져,6
238003,슈카형 오마자자 1퍼 오름,6
238070,코스닥인 상페하자,6
238510,ㅋㅋㅋㅋㅋ,0
238560,다 팔고 나가야 할까요,6
239150,빈센트 jtbc 나와서 아직도 사라고 무조건 사라고 하던데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 맛간,6
240144,심각하네 아까 오르고 있더만 또 이런다고?,6
240377,슈카센인가..진짜 바닥찍고 3분째 반등중..ㅋㅋ,6
240623,삼전 영차,6
240905,7퍼였어요 ..,6
241065,한강물 따뜻해요?,2
241220,삼성전기 명망했어요,6
241395,삼전 온몸비틀기\,6
241634,삼성전기도 실적발표하고 -14% 뚜들겨 맞았네 ㅋㅋ 진짜 개어이없다,6
241824,대 삼성,6
241971,ㅋㅋㅋㅋㅋㅋㅋㅋ,0
242763,인간적으로 과자는 건들지 말자 먹어야 말도 한다,6
243109,그분이 5천가다고했지,6
243233,바닥이뉘,6
243233,ㅈ망,3
243850,괜찮네요,6
244110,실적도 소용없다니,6
244186,삼성 사실상 상한가~~~~,6
244234,21은 넘자 인간적으로,6
244914,이게진짜 뭔가요,6
245243,형 오늘 다들 표독해,6
245320,축제인가요? 장례식입니다.,6
245393,보합이면 상한가죠?,6
245784,왜빠지는거예여?,6
245814,오늘은 삼성전기 난리났다구~~~~~~~~,6
246757,보합이 베스트??ㄷㄷㄷㄷ,6
247136,진짜 이해가 안가는 장이다 ㅋㅋ,6
247286,베스트??? 아직 살만한가보네,6
247327,나쁘구요~,6
247380,삼성전기 봐주실수있습니까,6
247467,빈센트 jtbc 나와서 아직도 사라고 무조건 사라고 하던데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 맛간,6
247952,....,3
248330,?,6
248617,보합이 베스트라니ㅠㅠㅜㅠㅠㅠㅜㅠㅜㅜㅠ,3
248785,낙폭이 쭐고이따,6
249127,태~~~원~~~,6
249362,오늘은 삼성전기 난리났다구~~~~~~~~,6
249473,베스트라니 ㅋㅋㅋㅋ,6
249498,보합이 베스트?,6
249730,하이닉스는 ㅋㅋㅋ,6
249845,코스닥 ㅎㅎ,6
250037,삼전기,6
250038,돌아왔구나 역시 자네야,6
250455,조졌죠 ㅋㅋㅋ,6
250474,자동사냥대신 24시간 사냥중인 슈카,6
250687,하닉은 오늘도…,6
250799,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
251640,ㅋㅋㅋ,0
251877,ㅋㅋㅋㅋㅋㅋ,0
252087,슈카형 저 la인데 돌아갈 항공편 못사서 불법체류각입니다...,6
252736,슈카형 말아 올려줘,6
252860,ㅋㅋㅋㅋㅋ,0
253960,살려줘요!!!,5
253962,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
254021,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ하닉,0
254071,졸부닉스,6
254101,삼전 오른다 우가우가,6
254354,보합이 베스트라니 ..,6
254478,차가우면 안되고 뜨거워도,6
254513,조졌네,5
254698,실적도 소용 없는 주식,6
254769,조졎죵,5
254771,형.. 오늘은 진짜 힘들다,3
254815,몰라유,6
254924,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
254993,양봉까지 매수합시다,6
255116,삐ㅣㅣㅣㅣㅣㅣㅣ심정지,6
255236,삼전 보합이 좋은 거야 지금? 빠진건데?,6
255241,오늘은 삼성전기 난리났다구~~~~~~~~,6
255286,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
255555,어닝콜,6
255687,어닝콜 차이,6
255882,ㅋㅋㅋㅋㅋ,0
255971,조져쬬,5
256343,-5프로는 그냥 평범하게 읽네,6
256634,하이닉스에서 말문이 막히네,6
257386,역시 형이야! 구하러 왔구나!,6
257899,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
257921,올려줘,6
258273,삼전이라도 가라 화이팅이다 ㅋㅋㅋㅋㅋㅋㅋ,6
258286,아저씨 이마트도 봐줘요,6
258383,어닝콜이 너무 심각했어,6
258458,'그냥',6
258567,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
258933,빈센트 jtbc 나와서 아직도 사라고 무조건 사라고 하던데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 맛간,6
259022,하닉 사실상 강보합~~~~,6
259129,하이닉스 다운됐는데 파운딩 당하고 있음..,6
259164,현대차 봐주세요 현대차,6
259658,슈카햄 목소리 힘빠졌네,6
259814,주식하라고 추천한 사람들 뭐냐,6
260579,실적 하회,6
261368,슈사장님 살려주세여,5
261579,삼성전기가 제일 조짐,6
261720,닉스가 밉다,3
261880,금도 무는 세상,6
262199,주주환원좀 해라 기업꼬라지들,6
262499,아무도 모름,6
262578,어닝콜을 너무 조져서 그럼 진자,6
262714,배당 모여있던 예수금 100만원으로 삼전 5주 더 매수 했읍니다,6
262938,삼성전기 실렺 세요 7억 날라감 ㅠ,3
263038,하닉ㅋㅋㅋㅋㅋㅋㅋ,0
263760,오늘은 삼성전기 난리났다구~~~~~~~~,6
263934,ㅋㅋ,0
264014,영,6
264678,차,6
264743,어닝콜 봤으면 그말 못해,6
264747,컨콜로 졸부인게 만천하에드러남,6
264902,하이닉스... 죠졌죠래 ㅋㅋㅋㅋㅋ,6
265058,작전주아님?,6
265062,죠짐,5
265111,-5% 뭐 쏘쏘하네,6
265149,바닷물 따뜻하죠..망치상어도 올라오니까,6
265381,어제 10% 올려주셨으니,6
265417,인버스가 1등이에요 거래대금,6
265832,오른다고 투자하더만 손실나니깐 정부 탓 하노 ㅋㅋㅋㅋㅋ,6
267265,펀드멘탈 금지,6
267313,영,6
267356,주주환원,6
267919,차,6
268142,단일종목레버리지로 도박장 만들어서 증시 박살낸 역대급 무능하고 심지어 무책임한 정부..... 개미들 돈 털어서 외국인들 떠먹여줌 양털깎이 레전드네,6
268725,하이닉스 삼전은,6
269020,전군 매수하라,6
269066,박살나는 중,3
269100,어제 어닝콜이 너무 심각했다니깐,6
269125,영,6
269198,태~~원,6
269205,왜 하닉 사서 하...,6
269366,닉스는 mz야,6
269822,죠졌죠?,6
269876,삼성전기 죽음,6
270324,개별 종목 레버리지 etf이 금번 하락에 주범이라는 의견에 대하여 어떻게 생각하세요?,6
270394,차,6
270449,반대매매때문에 그런듯요,6
270483,10만닉스가자,6
270777,인버스거래대금1등,6
271051,오늘도 10% 올라가즈아~~~,6
271718,이평선 봐봐요,6
271718,진짜 역대급 시장 ㅋㅋ 이유 모를 대 폭락 ㅋㅋㅋ.. 아직 들고 있는 종목은 전부 다 -50%라서 손쓸 방법이 없습니다 ㅋㅋㅋㅋㅋㅋ...,6
272048,삼성전기가 박살남,6
272297,오른다 영차 영차,6
272357,삼성전기는 죽었던데요,6
272658,어닝콜 봤으면 답이 나옴,6
272695,비교하지마 ㅠㅠ,6
272728,본주 수급이 안쌓이는데 어떻게 올라요 ㅋㅋㅋㅋ 레버리지에만 거래가 쌓이니,6
273183,형 어제 롱이라매요 ㅜㅜ,3
273323,영,6
273363,닉스는 도체만 있자나,6
273496,하이닉스는 이제 쓰레기 잡주에요ㅠ,6
273636,형 어제 어닝콜 안봐서 그래,6
273648,하닉은 컨콜때 말하는거 봐선 떨어지는게 맞아,6
273743,진짜 주식 개어렵네,6
273819,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
273866,하이닉스 컨콜 한국식이어서,6
274010,야아아아아아쓰~ 나락갔죠?,6
274449,컨퍼런스콜 개못해서 빠지나,6
274560,영~~~~~~~~~~~~~~~,6
274777,누가 이기나보자,6
274942,최씨가 그럼 그렇지,6
275014,실적 하회잖아 ㅋㅋ,6
275383,형 오전장을 안보고왔구나,6
275806,삼성은 선녀여 ㅋㅋ,6
276154,원웨이로 왜빠지는거야,6
276248,27층 살려줘..!!,5
276350,도박을 예능화한 슈카 너도 책임있어 임마,6
276635,삼성전기는 시총순위 8위까지 밀려남;;;,6
277243,오늘은 삼성전기 난리났다구~~~~~~~~,6
277449,형 슈친직원들 괜찮아요?,6
277640,펀드멘탈 언급 금지,6
278020,좀더 욕해줘 반등한다형 ㅜㅜ,6
278343,개미들이 다던져,6
278382,인버스 레버리지 때문이자나,6
278482,ㅋㅋㅋㅋㅋ,0
278510,영 차,6
279391,형 어제 어닝콜을 직접 들어야 이해할 수 있음,6
279759,삼전1 삼전2 ㄷㄷ,6
279939,삼성전기??????,6
280572,진짜 할말이 없음~!! 개열받,6
281093,회장이 이혼해서 1조,6
281193,많이 올랐자나,6
281203,영~~~차~!!!!!!!!,6
281323,인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!! 인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!! 인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!!,6
281497,전기는,6
282035,사랑의 힘,6
282041,하닉 말 안들은지 오래~~~~,6
282122,옆집 삼전이는 상한가인데!!!,6
282173,하이닉스는 조강지처 버린걸로인해 화난사람들 많아서 쩔수없어 그래서 계속 맞는거야,6
282182,왜 둘이 차이나지?,6
282266,주주환원을 하기가 싫데요,6
282322,차트 꼬라지를 보세요,6
282668,삼전은 반도체만 만드는게 아니니까,6
282688,삼전만 멀쩡하고 다 박살났는데 ㅋㅋ,6
282884,주주환원이 없어서,6
283150,하이닉스 들어가셨나요...?,1
283311,삼전기 봐... 양반,6
283471,영차!!!!,6
283937,살려줘요 슈카형,6
284195,삼성전기보다 좋으뮤ㅠ,6
284205,슈카형 어제 어닝콜 직접 들어보라니까?,6
284455,비교하지마!!!!!!!!,6
284779,인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!! 인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!! 인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!!,6
284907,어제처럼 말아 올리자!!!!,6
285466,닉스 넥스트 1주 사고로... 헤지펀드 청산물량 나온 거래요.,6
286079,컨퍼런스콜을 개판으로 했거든요 ㅋㅋ,6
286827,마이크론도 폭락중.............,6
287348,무서워요 ㅠㅠ,5
287454,살려주세요,5
287479,안해줫자나요,6
287530,삼성전기 ㅋㅋ,6
287534,닉스 컨콜에 내리는건 당연,6
287742,닉스는 mz야 비교하면 삐져서 안해요,6
287759,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
288364,오늘은 삼성전기 난리났다구~~~~~~~~,6
288384,ㅋㅋㅋㅋㅋ,0
288459,최씨한테 뭔 기대를 해,6
288903,조졌네...,5
289028,이번 AI 장에 아파트 뿐만 아니라 인생 건 사람들 너무 많다,6
289137,마누라 바꿔서 그래,6
289170,인버스 레버리지 때문이자나 오늘 인버스로 돈 버니 알겟더라,6
289205,밀지마세여!!!!!!!!!!!!,6
289301,...아 하필 우리집애가 하닉이다..,6
289421,형이 시황 하닌간 올라가네,6
289840,배당을 안해준데,6
289889,인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!! 인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!! 인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!!,6
289907,슈카형 어제 어닝콜 진짜 들어봐야해,6
289932,하이닉스만 빠지네,6
290053,다 해줬잖아~~~~~~~~,6
290066,주주환원 안해줘,6
290197,다 하닉 인버스 사니까요,6
290240,???,6
290363,어어 비교하면 엇나간다 ㅋㅋㅋㅋ,6
290399,주주환원 안해줘,6
290473,하닉 좀 더 떨어지면 창신메모리랑 시총 800조로 똑 같아지겠다. 정말 미친 장이야.,6
290582,하닉 멸망이다,6
292040,사랑꾼이자나여,6
292449,코스피 능선타다 실족사 ㄷㄷ,6
292500,다 해줬잖아!,6
292830,조졌죠 ㅋㅋㅋㅋㅋ,6
293005,벌어봐야 배당도 자사주 매입도 안하는 주주 신경 안쓰는 회사,6
293229,그래도 하닉은 올해 100프로 오름,6
293250,주식 학폭 ㅋㅋ,6
293399,학폭터짐,6
294219,차트보니까 그럴만할지도,6
294729,내가 왜 하닉을 사서~~~~~~~~~~~~~,6
294911,컨퍼런스콜을 개그지같이해서,6
294959,하이닉을 산 내가 바보다,6
295174,ㅋㅋㅋ,0
295179,삼성은 투자할만하지,6
295314,+10%는 되야 좋아해라 보합됐다고 좋아하노 ㅋ,6
295515,배당이 없대,6
295540,학폭이슈,6
295571,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
295800,헉,1
295902,레버리지요 ~~~~~~~~,6
296213,코스피 5200갑니다,6
296217,하이닉스 나락ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ,6
296252,주폭,6
296506,슈형 오니깐 그래도 오르네?,6
296721,인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!! 인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!! 인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!!,6
296790,ADR 땜에~~~~~~,6
297231,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
297245,주주환원 안해줘,6
297574,ㅋㅋㅋㅋㅋㅋㅋ,0
297795,100까지는 가지 않을까..,6
298455,이혼 터짐,6
298979,배당룰 0.1% 돈 60조 벌고 주주환원 계획조차 없음,6
299010,와 진짜 슈카 방송 시작하면 반등 나오는거 신기하네,6
299256,학폭이슈 ㄷㄷ,1
300033,하이닉스 독해..안순해,6
300421,삼성전자 살껄,6
300655,주주환원 자사주소각,6
300817,주식없는 분들만 기프트 보낼 수 있음,6
300907,여기 사람 깔려있어요;;;;;; 밀지마시라고요!!!!!!!!!!!!!!!!!!!!!!!!,6
301458,"마이크론, 샌디스크, 키옥시아 모두 전멸이에요",6
301528,주식폭력;; 주폭,6
302023,ㅋㅋㅋㅋㅋㅋㅋ,0
302281,ㅋㅋㅋㅋㅋㅋ,0
302340,사랑찾아 인생찾아감,6
302489,최태원 학폭 ㄷㄷ,1
302600,양봉요정,6
302700,헉 ㅋㅋㅋ,1
302818,영차,6
303021,삼성전기보다는 좋으니깐 넣어둬,6
303246,학폭터졌나요,6
303417,삼성전기좀 봐주세요..제발...ㅠ,6
303491,6월 25일부터 숏쳣어야되 시바 3배,6
303507,학폭 터지지 않고서야~~~~,6
303935,위자료 이슈 ㅋ,6
303980,황회장한테 맞음 ㅋㅋ,6
304031,인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!! 인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!! 인버스 레버리지 정지시켜야하는거 아니냐고 !!!!!!!,6
304091,이혼이 터졌죠,6
304206,때린게 아니고 맞았어,6
304255,내려갈만하네 ㅋㅋㅋㅋㅋ,6
304748,사춘기네,6
304868,슈카 공대장 탈출 ????????????,6
305103,학폭 개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
305265,부모님이 이혼한대요,6
305509,순한애가 이렇게 물어요?????????????????,6
305688,위자료 이슈 터짐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
305793,우리 닉스가 기분 나쁘데요,6
306150,삼성전기 살만한데?,6
306638,오마이갓 오랜만에 코스피 근황보니 어우 이게 롤러코스터지,6
306821,컨콜때 주주 이지메함 ㅋㅋㅋ,6
307139,학폭 터짐 ㅠㅠㅠㅠ,3
307273,이게뭐냐고ㅡㅡ,2
307312,주주돈 삥뜯었어요,6
307477,부모 노후에 안챙겨준다고 선언함,6
307601,애는 착해요ㅋㅋ,6
307703,살려줘 ~~~~~~~~~,5
307911,환불해줘~,4
308042,영~!!!!!!!!!!!!!!!차,6
308482,최태원 감옥갔나요???,6
309009,코스피 학폭이슈,6
309009,서킷브레이크 안한게 어디냐..,6
309590,슈카 공대장 탈출 ????????????,6
309595,주주환원 안해줘,6
309728,엔비디아 간다,6
309923,닉스가 주주환원 삥뜯었어,6
310078,양봉까지 매수 앞으로,6
310144,살려줘 제발 ㅠㅠ,5
311848,결혼이 터져 ㅋㅋㅋㅋ,6
311874,삼전기 왜케 밀림????,6
311909,이혼했자낳아,6
312271,배당금 배당금 배당금 배당금 배당금 배당금 배당금 배당금,6
312802,셀트리온이 답이다,6
313474,하닉 그래도 올해 100프로 오름,6
313595,옆집은 에어컨 팔아서 그런가?,6
314027,대통령 연임 뉴스 떴네,6
314454,1조 날리고,6
314477,레버리지는 몰라도 인버스는 못건드림,6
314961,삼성전기 시총 순위 떨어진 것 좀 봐주세요ㅠ,6
315203,아 아빠잇슈 ㄷㄷㄷㄷㄷㄷ,6
315273,카르마 이슈 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
315454,물탔어 살려줘,6
316511,슈카 공대장 탈출 ????????????,6
316909,손절해야할까요?ㅡㅡ손절해야할까요?ㅡㅡ손절해야할까요?ㅡㅡ손절해야할까요?ㅡㅡ손절해야할까요?ㅡㅡ손절해야할까요?ㅡㅡ손절해야할까요?ㅡㅡ손절해야할까요?ㅡㅡ손절해야할까요?ㅡㅡ손절해야할까요?ㅡㅡ손절해야할까요?ㅡㅡ손절해야할까요?ㅡㅡ,6
317283,환불신청했는데 혹시 언제쯤 환불되나요?,6
317777,슈카형 스타겜방 해주세요 8 ㅁ 8...슈카형 스타겜방 해주세요 8 ㅁ 8...슈카형 스타겜방 해주세요 8 ㅁ 8...슈카형 스타겜방 해주세요 8 ㅁ 8...,6
318524,닉스 소년교도소 갔다네요,6
318627,숨이 안쉬어져요,5
319223,닉스는 넥스트 장에서 사고침,6
319442,삼전기,6
319456,회장님 위자료 이슈~~~~~~~~~~~~~~~~~~ ㅋㅋㅋ,6
319492,영,6
319531,마누라 빼고 VS 마누라 까지,6
319888,차,6
320133,전쟁남,6
320347,영,6
