time_ms,chat_message,label
1783492692889,오너님?,6
1783492692924,베인딜하는데,6
1783492694421,이거 빨린다,6
1783492695256,아,6
1783492695269,황란,6
1783492695897,이상하다,6
1783492695930,와 근데 베인 각인데,6
1783492696038,투 원딜,6
1783492696057,폭탄이?,6
1783492696243,아오 도란,6
1783492696460,eh도란님?,6
1783492696718,도란 아니,6
1783492696840,도란 딜량 0,6
1783492696887,엥?,6
1783492696969,대상혁,6
1783492697525,아 도란,6
1783492698255,어..,6
1783492698438,어어어어어 비상,5
1783492698707,엥?...,1
1783492698720,도란 //,6
1783492698847,ㅅㅅㅅㅅㅅㅅㅅ,0
1783492698919,아니 안좋아,6
1783492698923,베인뭐야,6
1783492699056,어,6
1783492699611,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1783492699666,도란 ㅋㅋ,2
1783492700050,도란님?,1
1783492700489,어어,6
1783492700707,왜?,6
1783492700776,G2,6
1783492700806,엥...?,1
1783492701119,이겼다,6
1783492701174,개빨렸다,6
1783492701214,졌어,6
1783492701270,케리아 안되,6
1783492701308,어어,6
1783492701377,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1783492701607,베인 이즈,6
1783492701642,베인 ~,6
1783492701718,베인 각인데,6
1783492701853,아,6
1783492702431,ㄱ-,6
1783492702518,어?,6
1783492702549,?,6
1783492702583,anjdi,6
1783492702599,엄,6
1783492702670,엄,6
1783492702822,와,6
1783492702885,투 원 딜,6
1783492702899,안좋다고,6
1783492702943,비상~,6
1783492702980,아니,6
1783492703185,{:d_73:}{:d_73:}{:d_73:},6
1783492703230,대 황 슼,6
1783492703272,노딜이야,6
1783492703293,아,6
1783492703299,줴줴이,6
1783492703320,엥..?,6
1783492703417,베인캐뤼 ㅋㅋㅋㅋ,6
1783492703418,????,6
1783492703555,이거 빨린다고,6
1783492703573,???,6
1783492703631,아니 도란,6
1783492703733,아....,6
1783492703779,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1783492703809,오 베인,6
1783492703998,엄,6
1783492704276,와,1
1783492704370,아아아아,6
1783492704405,뭐야뭐야,6
1783492704579,줴이줴이야,6
1783492704787,으악,6
1783492704851,뎃,6
1783492704911,?????,6
1783492704935,이러면 ~~~~~~~~~~~~,6
1783492705372,조짐,6
1783492705575,자리 좋았는데 뭐해,6
1783492705607,어엉?,6
1783492705746,세셍헥~ㅋㅋ,6
1783492705923,제바리투,6
1783492706154,대 상 혁,6
1783492706192,ㅈㅈ,6
1783492706221,ㄹㅊㄱ ㅈㅌ,6
1783492706330,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1783492706366,어,6
1783492706450,엥...?,6
1783492706536,페이즈 딜을 못하네,6
1783492706969,오너상?,6
1783492707213,{:lck_17:}{:lck_17:}{:lck_17:}{:lck_17:}{:lck_17:}{:lck_17:}{:lck_17:}{:lck_17:}{:lck_17:}{:lck_17:},6
1783492707276,너무 멀리갔다,6
1783492707416,와 bb,6
1783492707524,캬,1
1783492707565,직스혼자 쎄다고,6
1783492707846,베인 개잘하네,6
1783492707925,안좋아 ㅇ나좋아,6
1783492707944,?,6
1783492708154,이거 너무 깊게 들어갔는데,6
1783492708915,예? 진즉에 플 w를 하시지,6
1783492708916,진다 ㄷㄷ,6
1783492709243,ㅋㅋ,6
1783492709294,레츠고지투,6
1783492709481,예?,6
1783492709916,;;;;;;;;,6
1783492710022,어우,6
1783492710542,으악,6
1783492710562,어어,6
1783492710840,키아,6
1783492711092,직스를 못쓰는 팀,6
1783492711118,직스 살면 아직 모름,6
1783492711287,페이즈 죽으면 난리난다,6
1783492711304,ㅅㅅㅅㅅㅅㅅ,0
1783492711327,오,6
1783492711427,오우,6
1783492711828,레츠고 지퉄ㅋㅋㅋㅋ,6
1783492712076,어우,6
1783492712128,아니 오너 왜 들어간거야?,6
1783492712355,ㄷㄷㄷ,1
1783492712451,오너 진짜 ㅋㅋㅋㅋ,4
1783492712535,오메,6
1783492712627,너무 빨렸다,6
1783492712767,아너무 급했잖아 잘싸워야 이기는데,6
1783492713101,튀어,6
1783492713577,오메ㅔㅔㅔㅔㅔㅔㅔㅔㅔ,6
1783492713825,ㄲㅂ,6
1783492713827,어우,66
1783492713910,비-상,5
1783492714160,데셍헥ㅋㅋㅋ,6
1783492714205,ㅋㅋㅋㅋㅋㅋㅋ,0
1783492714290,ㅅㅅㅅㅅ,0
1783492714654,결국 조합이 너무 노딜이야,6
1783492715176,ㅈ됐다,5
1783492716336,ㄲㅂ,6
1783492716419,영약,6
1783492716763,실려가기직전잉,6
1783492717222,조심해!!!!,5
1783492717352,ㅋㅋㅋ,6
1783492717732,뒤져 체이커,2
1783492717805,겜 끝나는데,6
1783492718290,어어,6
1783492718342,줴줴이야,6
1783492718523,텔텔텔텔텔 지성빠레,6
1783492718796,불사대마왕 ㅅㅅ,6
1783492719078,실려가? 포니 어디 살아?,6
1783492719254,아 페이커 얄미로워!!!!!!!!!!!!!!!!!,2
1783492720060,비상,6
1783492720318,아이고 오너야,6
1783492720443,{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:d_48:}{:d_48:}{:d_48:}{:d_48:},6
1783492720457,진짜 직스 딜각이나 만들지 ㅋㅋㅋㅋ,6
1783492720505,봤다,6
1783492720883,보였다,6
1783492721279,ㅈㅈ,6
1783492721279,봤다,6
1783492721633,비상탈출,6
1783492722068,대황란~~,6
1783492722101,또 페페만 남았네,6
1783492722224,뒤져라 체이커,2
1783492722555,아직 페이즈 살아잇으니 ㄱㅊ,6
1783492722753,저거 불용 이엿으면 클 날뻔,6
1783492723265,ㅈㅈ,6
1783492723268,t1 다운다운,6
1783492723302,아,6
1783492723353,아오 오너시치,6
1783492724213,끝났네,6
1783492724257,아,6
1783492724289,{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:},6
1783492724683,엥?,6
1783492724793,아아아 베인,6
1783492724917,ㅈㅈ,6
1783492725071,쉣,6
1783492725445,ㅋㅋㅋㅋㅋㅋㅋ,0
1783492725469,ㅈㅈ,6
1783492725480,와,6
1783492725830,아,6
1783492725954,졋다,6
1783492725999,아..,1
1783492726209,아...,1
1783492726255,ㄷㄷ,1
1783492726501,엄...,1
1783492726540,아,1
1783492726612,아,1
1783492726644,아,1
1783492726701,와 비비,6
1783492726712,아,1
1783492726747,아,1
1783492726782,ㅈㅈ,6
1783492726926,{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:},6
1783492727015,페이즈 컷,6
1783492727068,ㅅㅅㅅㅅㅅㅅㅅㅅ,0
1783492727185,겜졌어,6
1783492727192,나이스 샷,0
1783492727220,홀리쉿,6
1783492727338,ㅏㅏㅏㅏㅏ,6
1783492727471,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
1783492727508,티원 다운 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
1783492727523,ㄹㅊㄱ ㅈㅌ,6
1783492727566,졌네,6
1783492727799,{:d_90:},6
1783492728007,ㅈ,6
1783492728029,ㅈㅈ,6
1783492728260,줴줴이야,6
1783492728341,ㅅㅅㅅㅅ,6
1783492728517,레츠고지투,6
1783492728520,ㅈㅈ,6
1783492728558,베인취업시켜주네 ㅋㅋㅋㅋ,6
1783492728582,홀리,6
1783492728654,직스 갔다 망했다,6
1783492728662,아 ㅠ,6
1783492728740,ggggggggggggg,6
1783492728879,딜은 쌨는데,6
1783492728942,이렇게,6
1783492729001,ㅈㅈ,6
1783492729030,ㅈㅈ,6
1783492729038,헉,6
1783492729086,베인세긴해,6
1783492729233,와,6
1783492729236,컷 컷 컷,6
1783492729354,아.....,6
1783492729360,대 비 비,6
1783492729444,비이상,6
1783492729483,{:d_126:},6
1783492729504,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1783492729666,우 원 페!,6
1783492729709,나이스!!!!!!!!!!!!!!!!!!!!!!!!,0
1783492729714,G2역전,6
1783492729846,레츠고 지투~~,6
1783492729898,ㅈㅈ,6
1783492730044,엄,6
1783492730135,아이고 미치겠네,5
1783492730178,ㅋㅋㅋㅋ,0
1783492730404,데셍켘ㅋ,6
1783492730919,{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:},6
1783492731048,캬,6
1783492731088,오너 진짜 뭐지,1
1783492731109,오너가 왜 박은거고,1
1783492731161,{:d_126:},6
1783492731375,뭐하냐,6
1783492731407,지투 ㅅㅅㅅㅅ,6
1783492731450,뭣,6
1783492731557,페이즈 컷,6
1783492731620,밑으로 뺒;ㅣ,6
1783492731716,도란 스발,2
1783492731824,구버지,6
1783492731854,아,6
1783492731974,1세트 지지야,6
1783492732068,?,6
1783492732115,바론,6
1783492732297,ㅈㅈㅈㅈㅈㅈㅈㅈㅈㅈ,6
1783492732315,레츠고 지투,6
1783492732438,아 진짜 정글이,6
1783492732553,아 오너가 막들어가서,6
1783492732808,자꾸 페페만 남아...,6
1783492732865,ㅈㅈㅈㅈ,6
1783492732884,결국 베인엔딩,6
1783492733696,티~~~원,6
1783492733875,용뺏겨서 ㅅㅂ하,2
1783492734006,우원페 하드캐리 ㅅㅅㅅㅅㅅ,6
1783492734014,{:d_126:}{:d_126:}{:d_126:},6
1783492734019,{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:},6
1783492734271,너무 떨어졌다,6
1783492734293,나는 도망 간다 ㅋㅋㅋㅋㅋ,6
1783492734320,왜 던지냐,6
1783492734532,떨거지 같은,6
1783492734582,티~원~,6
1783492734804,{:mlb_4:}{:mlb_49:}{:d_57:}{:d_57:}{:d_57:}{:d_57:}{:d_57:},6
1783492734879,너무 깊게 빨렸다,6
1783492734921,조합차이,6
1783492734934,또 탑정글이다,2
1783492735173,티원 다운 ㅋㅋㅋㅋㅋ,6
1783492735293,대상혁 앞플궁ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1783492735366,레츠고 지투,6
1783492735492,실화?,6
1783492735543,흠,6
1783492735546,우 원 페,6
1783492735596,대 브 붕,6
1783492735862,ㅈㅈ,6
1783492736020,이건 약간 ㅌㅊㅇ,6
1783492736169,ㄱㅡ,6
1783492736510,{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:},6
1783492736830,ㅈㅈ,6
1783492736838,레츠고 지투!,6
1783492736971,녹턴이 던짐,6
1783492736994,탑정글 미치겠네 진짜,6
1783492737006,{:d_126:}{:d_126:}{:d_126:},6
1783492737061,ㅈㅈ,6
1783492737125,롸스고 쥐투,6
1783492737128,아~~~~~~~~,6
1783492737180,나이스!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
1783492737296,티원 개못한다 ㅋㅋ,4
1783492737593,이게 ㅋㅋ,1
1783492737707,오너 에반데,6
1783492737811,서렌 ㄱㄱ,6
1783492737896,와 드간거지,1
1783492737924,도란 진짜 간지네 ㅋㅋㅋㅋ,6
1783492738132,지투가 유리핟다고 했잖아,6
1783492738400,조합차이 어쩔수업성,6
1783492738473,레츠고 지투,6
1783492738567,아니 녹턴이랑 레넥 왜 갑자기 급발진함,6
1783492738670,설마지나,6
1783492738762,{:d_126:}{:d_126:}{:d_126:}{:d_126:}{:d_126:},6
1783492738817,대 황 란 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1783492738902,{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:},6
1783492738923,오너 도란이 했다,6
1783492738952,티 워 어 어 언 ㅋㅋㅋㅋ,6
1783492739301,아니 진짜 캡스 개잘하네 ㅋㅋ,6
1783492739329,왜이러 처들어가,2
1783492739388,코인더있어,6
1783492739527,줴줴...........,6
1783492739710,가짜원딜 쓰면 이런다니깐,6
1783492739780,끝,6
1783492740013,오너 이걸 던진다고?,6
1783492740057,아니 오너야,6
1783492740199,레츠고 지투 레츠고 지투,6
1783492740292,대 황 란,6
1783492740336,LET'S GO G2,6
1783492740409,불사대마왕ㅋㅋ,6
1783492740434,레츠고 지투!,6
1783492740528,너무 아끼더니,6
1783492740561,ㅋㅋㅋㅋㅋ,0
1783492740894,레츠고 지투,6
1783492741034,{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:},6
1783492741267,탑차이!!!!!!!,2
1783492741297,티원~~~~~~~~~~~~~,6
1783492741515,나이스!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
1783492741591,ㅈㅈ,6
1783492741599,{:d_134:}{:d_134:}{:d_134:}{:d_134:},6
1783492741698,오너야.......,3
1783492741811,베인엔딩,6
1783492741932,티원 질것같음,6
1783492741980,애니비아나 쳐물지,2
1783492742151,오너 그걸 발사를,6
1783492742195,응 결국 베인은 후반 1방이야~,6
1783492742217,도란 진짜 아무것도 못하고 죽었네 ㅋㅋ,6
1783492742417,아니 이거 한타 왜 이렇게 된거냐;,6
1783492742438,지투멋있다,6
1783492742570,지투..머야?,6
1783492742607,도란 종신,6
1783492742785,비이상ㅇㅇㅇㅇㅇ,6
1783492742792,렛츠고 지 투   렛츠고 지 투   렛츠고 지 투   렛츠고 지 투,6
1783492742866,ㄷㄹ,6
1783492742917,샷~,6
1783492742922,파이팅 지투!!!!!!!!!!!!,6
1783492742951,대 오 너,6
1783492742958,오너 실화냐,6
1783492743104,오너가 던졌어 이건 ;;,6
1783492743358,유럽의 황제 g2,6
1783492743405,정면한타는 힘들구나,6
1783492743590,ㅈㅈ,6
1783492743612,처빨려자꾸,6
1783492743750,레츠고 지투!!,6
1783492743789,레츠까우 지뚜,6
1783492743815,ㅌㅊㅇ,6
1783492743940,티원 폼이 안좋네..,3
1783492743973,그팀팬 기습시위 ㅋㅋ,6
1783492744455,카밀이 베인 안보면 한타 절대못이김,6
1783492744492,걍 불만 끄고 보지,6
1783492744506,{:lck_17:}{:lck_17:}{:lck_17:}{:lck_17:}{:lck_17:}{:lck_17:}{:lck_17:}{:lck_17:}{:lck_17:},6
1783492744573,{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:},6
1783492744592,이즈 공속 ㅋㅋ,6
1783492744899,경기 재밌네,6
1783492745102,아 용만 먹엇어도 겜끝난건데 하..,6
1783492745128,hide on bush,6
1783492745249,걍 용먹고 빠지지,6
1783492745635,{:d_134:}{:d_134:}{:d_134:},6
1783492745729,왤케 급하게 들어가지.. 이미 전황이 좋았는데 왜 오너도란이 그냥 박는거야,6
1783492745917,우리탑도란 ㅋㅋ,6
1783492745943,렛츠고 지 투   렛츠고 지 투   렛츠고 지 투,6
1783492745989,캡스진짜잘한다 와,1
1783492746004,{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:d_55:}{:d_55:}{:d_55:},6
1783492746105,뭐이리 급해?,6
1783492746179,이즈 난리났네 ㅋㅋㅋㅋㅋ,6
1783492746299,일부러 져주는거 같은데,6
1783492746349,베인은 555부터다,6
1783492746392,한 밑 티,6
1783492746564,게임 몇분할거냐,6
1783492746630,이니쉬 너무 별론데,6
1783492746891,왜 박는거야 직슨데,2
1783492746917,레츠고 지투,6
1783492747029,탑정글 진짜 ㅋㅋ,2
1783492747046,개못하네,2
1783492747053,노원딜 vs. 2원딜,6
1783492747160,엄대엄이네,1
1783492747193,42분게임 ㅋㅋㅋ,6
1783492747247,{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:},6
1783492747281,도대체 뭔 각을 본거냐,6
1783492747311,지투가 올라가는게 맞는 듯,6
1783492747646,지투 이겨라!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1,6
1783492747779,바론 박아서 한번 남은듯 4용쌈 아직이다,6
1783492747812,레츠고 지투,6
1783492747848,현준끼리 포지션 교체 개웃기네 ㅋㅋㅋㅋㅋㅋㅋ,6
1783492747884,{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:},6
1783492747908,40분게임도 모자라서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1783492747916,신상혁 급발진 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1783492748391,{:d_42:}탑 차 이{:d_42:},6
1783492748496,..,3
1783492748756,한방이있는 조합이긴해,6
1783492748935,자리 개 좋았는데 너무 빨려갓다,6
1783492749018,너무 막 들어가..ㅠ,3
1783492749070,또 오너탓하는 그 팬 덤,6
1783492749087,{:d_12:}{:d_12:},6
1783492749395,재밌네 ㅋㅋ,1
1783492749451,그래 g2 조합이 한타 조합이라 모름 진짜.......,3
1783492749683,아오 오너시치,6
1783492749772,한밑티,6
1783492749989,텔 왜써,6
1783492750032,50분 겜 하겠네,6
1783492750149,{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:d_47:}{:d_47:}{:d_47:}{:d_47:},6
1783492750262,레츠고 지투! 레츠고 지투!,6
1783492750623,레츠고 지투,6
1783492750711,조한이 지투가 이길수 밖에 없는 조합이긴 함,6
1783492751098,ㅌㅊㅇ ㅌㅊㅇ ㅇㅇㅇ,6
1783492751099,아이고 너무 안으로 들어가버럈다,6
1783492751145,빨려서 져버렸는데,6
1783492751309,졌두,6
1783492751541,레츠고 지투,6
1783492751684,그래도 MID는 진다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1783492751772,{:d_116:}{:d_116:}{:d_116:}{:d_116:},6
1783492751813,이건 오너가 좀 .. 안들어가 도 되는걸,6
1783492752000,캡스가 너무잘헀어,6
1783492752011,아니 도란 점멸 왜 째다가 이상하게 쓴 거야?,2
1783492752069,걍 빼지,6
1783492752272,캡짱스,6
1783492752274,오너 한타를 끝내는 자살궁 진짜 뭐지요,6
1783492752366,도란resign3년,6
1783492752925,아끼똥,6
1783492752946,뭔 7용을 가네,6
1783492752990,용은  비볏는데,6
1783492753031,ㄷㄷㄷㄷㄷㄷㄷㄷㄷ,1
1783492753079,{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:},6
1783492753275,다이긴거 오너가 개던지네ㅋㅋ,6
1783492753371,페이커는 개잘하고 있음,6
1783492753382,나이스 나이스!!!!!!!!!!!!!!!!!!!!!!!!!!1,0
1783492753382,용 뺏겼으면 대패 했겠네,6
1783492754029,네넥통 전력 투구 뭐지요,6
1783492754373,왜 백정 도구 새끼들이 자아를 가지냐\,6
1783492754604,도란이 아니라 오너.....,3
1783492754620,구버지....,3
1783492754817,왜 처들어간거야,2
1783492754976,오너 진짜 장난하니,2
1783492755228,아니 이걸 왜 박은거야,2
1783492755285,화이팅 티원{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:},6
1783492755540,어쩌지??,6
1783492755556,{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:},6
1783492755868,원딜 없는데 여기까지 오면 안된다니깐,6
1783492755921,직스는 못맞추면 아무리 잘커도 의미가 없어,6
1783492756408,오너 도란 뭐하는거지,2
1783492756502,개못싸우긴했어 팅뤈,6
1783492756555,그래도 도란은 진다 <- 팩튼데 왜 채금임?,6
1783492756783,아 용만 안뻇겻어도 ㅅㅂ..,6
1783492757028,도란을 잘 보십시오 ㅋㅋ,6
1783492757229,{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:},6
1783492757298,구립습니다,6
1783492757326,레츠고 지투 레츠고 지투],6
1783492757402,오너 왜이리 급해졌지,1
1783492757463,티원은 빈과 슌을 영입하라,6
1783492757752,오너 발사왜함?,1
1783492757806,{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:d_55:}{:d_55:}{:d_55:}{:d_55:},6
1783492758034,40분게임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1783492758452,이래서 베인 할줄 알아야 하네 ㅠㅠ,6
1783492759067,이거 용도 지투가 먹었으면 게임 터졌다,6
1783492759095,용은 잘먹었는데,6
1783492759160,50분 찍을거냐,6
1783492759703,{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:},6
1783492760333,또 오너야,6
1783492760422,{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:},6
1783492760633,언제끝나,6
1783492760670,현준 듀오 레전드 레전드 레전드,6
1783492760748,정면에서 싸우지마 절대로 짤라 먹고 시작해 절대로,6
1783492761125,녹턴 왜던지냐 또,1
1783492761129,얘네랑 엄대엄 나면 blg 한화 어떻게 이길건데...,3
1783492761315,티~~~원,6
1783492761429,티원 올라가 봤자 한화한테 대떡이네 걍 떨어져라,6
1783492761449,케리아 포지션 왜저러냐,6
1783492762465,베인프리델하면 티원못이김,6
1783492762758,{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:},6
1783492762824,직스 걍 포킹 보지 왜 박냐 진짜,1
1783492763119,스킬이..,6
1783492763214,도,6
1783492763607,투현준이들아 제발 좀 집중 좀 해줘라 폼을 끌어올리던지,6
1783492763647,{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:}{:lck_2:},6
1783492763747,오너한방에 던지네,6
1783492763839,카시오페아 급발진 플궁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6
1783492763932,히히 발사,6
1783492764019,{:d_49:}{:d_49:}{:d_49:}{:d_49:}{:d_49:},6
1783492764052,왜 들어갔냐?,1
1783492764180,발사가 맞나,1
1783492764270,걍 이거 뭐한거임 이거,1
1783492764311,구버지 어찌 그리 사셨나요,
1783492764360,발싸 ㅋㅋㅋ,
1783492764389,오너가 던진거임 도란은 거기에 호응한거고,
1783492764442,순식간에 티원이 다빨렷네,
1783492764501,나빳는데,
1783492764773,아니 베인한테 박지 ㅋㅋㅋ,
1783492764874,오너 왜저럼?,
1783492765294,너무 혼자 빨렷네,
1783492765430,ㅇㅈㅇㅈ,
1783492765500,발싸,
1783492765891,{:d_44:}{:d_44:}{:d_44:},
1783492765910,{:lck_2:}{:d_55:}{:lck_2:}{:d_55:}{:lck_2:}{:d_55:}{:lck_2:},
1783492765911,좀 천천히해도 괜찮았을텐데,
1783492766034,오너가 던짐,
1783492766122,????,
1783492766986,와,
1783492767126,오너 그냥 드가지말지,
1783492767194,경기 재밋게하네,
1783492767207,{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:},
1783492767356,아오 오너시치,
1783492767744,이거 지투가 무빙이 좋았던거같은데,
1783492767956,앞부터 녹이라고 앞부터,
1783492767971,직스궁이 아쉽네,
1783492768312,녹턴님 ?,
1783492768420,겜 언제끝나냐,
1783492768422,더 했어야 했나,
1783492768912,발싸야,
1783492769163,직스궁이맛없네,
1783492769189,{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:}{:lck_1:},
1783492769207,오너 왜 이즈를...,
1783492769346,와 캡스,
1783492769405,{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:}{:lck_4:},
1783492769464,오너 또 던져? ㅋㅋㅋㅋ,
