time_ms,chat_message,label
125722,채팅창 뭐냐?,6
127136,껐다 켜보셈,6
128978,남친이설정해줬네;,6
129917,빨리 바꾸라고,6
132996,물쥐야 하이라고,6
133542,쥐하,6
134803,야이 방송을 켰는데 왜 카톡 안 하세요,6
134890,거슬려,6
136186,{:d_126:},3
136766,걍 처 봐,2
137022,굄우징 {:d_51:},0
137404,노란채널일때폰트같애,6
137512,있는데?,6
137526,지장있어,6
137646,폰트 습박 ㅋㅋ,6
138737,ㅈㄴ불편;;,4
138773,에바야,4
138911,티모 원딜 좋음?,6
139051,ㅋ,6
139118,ㄱ-,6
139492,{:d_245:}{:d_245:}{:d_245:},6
141780,못갱긴 얼굴이나 띄워라,6
142221,폰트 왜이래 습빡,6
143711,게이임?,6
144287,불편해요,4
144473,노랑시티로돌아간거같아,6
147247,쥐환아. 채팅창. 틀딱같다.,6
147519,틀...,6
148868,쥐하,6
149056,할배폰트ㅋㅋ,6
150685,똥! ㅋㅋ,6
151355,{:d_57:},6
151607,뭐냐 이 ㅈ같은 폰트는,6
154018,틀같네,6
154273,지장있어 미친련아,4
157132,물쥐님 얼굴없으면 지장잇어요,6
158909,캠이나 켜,6
161970,근데지금몇시냐 ????,6
164227,니 방송은 채팅이 절반이라고,6
164606,20년 전 폰트느낌나노,6
164837,{:monsLeft:}{:monsCface:}{:monsRight:},6
165178,오빠 방송키면 연락해야지,6
165637,{:d_46:}{:d_46:},0
168279,틀딱컨셉으로 가기로함?,6
170598,가나다라마바사아자차카타파하,6
171194,채팅폰트 ㅅㅂ ㅋㅋ,1
175180,지금 왔구나 물쥐야,6
176904,ㅋㅋ,6
177111,ㄴㄴ,6
179273,보이긴 잘 보이네,6
179465,음?,6
179706,?,6
180056,ㄴㄴ,6
180473,눈아픈디,6
180690,틀 ㅋㅋ,6
181938,잘보이면 밴당하기쉬운거ㅏ아님?,6
182197,?,6
183291,그래 앞으로 이렇게만 가보자꾸나,6
184291,고ㅣ물주ㅣ ㅂㅏ보,6
184669,전께 더 ㄱㅊ지안나,6
185433,틀이네,6
185667,더 좋아요,6
185706,물쥐야 방제 뭐냐 티모로 트롤하기로 한거임?,6
186138,이상해,6
186155,{:d_52:},6
187335,아폰트 뭐야,4
187427,할배가 방송하는거같아요,6
189024,{:mlb_78:},3
189241,식당에서 밥 먹는데 바닥에 누가 똥싸서 냄새나는데 그냥 먹으라고하네,6
189245,벤하려고 그런거구나,6
189590,글씨체.격식있어보여서.참좋네요,6
190404,전에꺼가 잘보여,6
191765,에바야,1
191783,얘는 호빠선수도 아니고 11시 출근이 말이 됨??,6
192619,잘보이긴 해용,6
193008,구려,6
193285,채팅 폰트 지건마렵네 지환아 요즘 안맞으니까 감 잃었냐,2
197167,물쥐야 5년째 유튭 구독중이야.. 당신 생방보려고 깔았다..🫶,6
199329,더 잘보이긴 함,6
200480,?,6
201580,버튜버 채팅창같음 진짜로,6
202113,무르디 반갑다,6
202820,채팅 글귀는 똥내나야 맛있긴해요,6
204041,물쥐 나이에 맞게 변화하는건가,6
204399,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
205106,💩💩💩💩💩💩💩💩💩💩💩,6
205444,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
206037,{:d_126:},3
207854,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
210393,근데 좀 두꺼웠음 좋겠는데 너무 얇아용,6
211916,귀찮을것도 많노,6
212529,유툽 구독은 ㅋㅋ,6
217233,물쥐님이 제일 잘 안보이는걸로 해주세요! 밴못하게요!!,6
218309,난 아직 유튜브 구독 안했어 돈없어서,6
222275,반갑다^모^,6
222471,근데 두거우면 괜찬ㅇ흥 거 같기도,6
225759,{:monsMonsCheer:}{:monsMonsCheer:}{:monsMonsCheer:}{:monsMonsCheer:},0
226564,ㄹㅇ 잘보이긴 하네,6
227473,니부터 밴이다,6
227513,{:monsMonsYada:},3
228515,ㄹㅇ,6
229110,다시 롤 점령기가 불어온다...야다,6
231022,폰트 ㄹㅇ 에바임,6
232433,ㄹㅇㅋㅋ,6
232822,{:d_116:},1
235268,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
236335,ㅋㅋㅋㅋㅋㅋ,0
237848,채팅 주시자는 못피해,6
238992,ㅋㅋㅋㅋㅋㅋㅋ,0
239915,{:d_112:}{:d_112:}{:d_112:}{:d_112:}{:d_112:},6
240202,ㅋㅋㅋㅋㅋㅋ,0
240368,굄우지 묵땨J,6
241450,벤 어게인,6
242184,ㄹㅇㅋㅋ,6
243349,헉,1
245416,ㅋ 공익이 싸봤자 얼마나 맞춘다고,6
246448,탯카이해,6
246578,채팅장 주시자,6
248452,총알드립이노,6
248904,밴좀 그만해,6
250428,캠켜줘,6
250588,siuuuuuuuuuuu,0
254113,안녕하세여🧐,6
254513,쥐하,6
255121,총능아,6
260979,릴빨리펴,6
262983,쥐하,6
263451,ㅅㅅㅅ,0
265757,크랙,6
265886,쥐하,6
267545,밴 적당히 해라 시청자가 만만하냐?,4
267654,대 물 쥐,6
268422,콜옵 개지리던데,6
268435,쥐하~,6
271048,방제 습박 ㅋㅋ,6
272201,물쥐야 콜옵 신작 봤냐?,6
273077,왜너가바꾸고 모른척해,6
277663,콜옵이미 봤어,6
282295,근데 밴당할짓을 안하면 됨..,6
282326,모모모,6
282471,원래쓰던게 귀여운거같은데,6
285567,보랏빛 배앰,6
287395,롤 실력은 몰라도 채팅창  시야는 페이커 저리가라임,6
287907,ㅋㅋㅋㅋㅋ,0
288307,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
289035,ㄹㅇㅋㅋ,6
291398,ㅋㅋㅋㅋㅋㅋㅋㅋ,0
292604,티모원딜도 탑이랑 템 똑같이 감?,6
292783,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
292946,나갈래?,6
292965,학,1
293009,헉\,1
293047,ㅂㅂ,6
293077,헉,1
293163,나갈래?,6
293317,ㄹㅇ,6
294154,잘가라,6
294312,헉,1
295049,헉,1
295408,헉,1
295435,ㄷㄷ,1
295439,헉,1
296024,ㄹㅇㅋㅋ,6
296120,헉,1
296645,나갈래??,6
296929,{:d_116:}{:d_116:}{:d_116:},1
296986,나가자,6
297249,헉,1
297374,서걱,6
297441,ㅋㅋ정신나갔지,6
297700,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
298038,같이 보내자,6
298296,나갈래??,6
298488,ㅂㅂ,6
299381,얘 방 밴당하기 개힘든데 왜 저럼,6
299795,잘가,6
301103,허걱,1
301359,미안합니다,3
301463,{:d_116:},1
301862,잘가라,6
301904,잘가라,6
301982,{:d_125:},5
304504,ㅋㅋㅋㅋㅋㅋㅋ,0
306588,근데 물쥐님은 기분파라 선잘타야함,6
307459,헉,1
308809,고멘ㅋㅋ,0
309063,{:d_112:}{:d_112:}{:d_112:}{:d_112:},6
309391,지구떠날래?,6
309696,무서워용 ㅠㅠ,5
310965,똥 못쌌냐 왜케 예민함,6
312428,고멘,6
313390,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
316186,오셨군요,6
317191,괴물쥐방은 보스패턴이야 얼굴에 나 화났다 긁지마라 이런거 보이면 그냥 안긁으면됨,6
317416,ㅋㅋㅋㅋㅋㅋㅋㅋ,0
320167,아니 뭘했길래 ㅋㅋㅋㅋ 방송 시작 5분만에 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
322536,물쥐야 오늘 개모 달리는거냐?,6
323555,지환ㅇ ㅏ오늘도 티모무침이냐,6
324938,또 누가 잘못했어,6
325117,여기서 밴 당할애들은 다 이유가 있어서 당하는거임 ㅋㅋㅋ,6
327213,배경화면 뭐임 근데,6
329381,물지 전두광행동 하지마,6
332276,물쥐님 챌린저 무조건 갔으면 좋겠다,6
335964,벤 당할 것 같은 멘트는 메모장 키고 거기에 써라,6
336815,배경화면 물쥐집,6
337696,캬,0
338481,못생긴 얼굴이나 보여주셈,6
338498,공공장소에서 예의를 갖춰라,6
338583,ㅈㄴ 독제자네,6
339097,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
339769,런 ㅋㅋㅋ,0
341530,채팅창 글씨가 바뀐거같지,6
342039,ㅅㅅㅅㅅㅅㅅㅅㅅ,0
342541,ㅅㅅㅅㅅㅅ,0
343341,노래 mz하네,6
344441,런 ㅋㅋㅋㅋㅋㅋㅋ,0
344516,잘가라,6
344800,ㅈ망각 감지하고 바로 튀네 ㅋㅋㅋ,6
345665,꿀 다빨고 나가네 ㅋㅋㅋ,0
346135,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
346649,갈거면 빨리쳐가지 왜끝나고감?,2
347176,빨리 좀 가지,2
347228,다 빨아먹고 사임 ㅋㅋ,6
348937,다음 누군데,6
349236,{:monsMonsNaga:}{:monsMonsNaga:}{:monsMonsNaga:}{:monsMonsNaga:}{:monsMonsNaga:}{:monsMonsNaga:}{:monsMonsNaga:},2
350211,할거다하고 나가는거 아님?,6
350577,지금가도 되는데,6
350919,근데 이래도 살아나진않아,6
352317,어차피 우리흥 이제 끝인데 뭐,6
353968,갈거면 빨리가지 어째서..,4
354748,근데 그 밑에 있는 놈들도 노답인데,6
355388,몽규 말고도 ㅄ들뿐임,6
356319,님이 하셈,6
357736,나가도 안바뀜,6
359676,ㅎㅇ,6
364878,공익전쟁광,6
366394,쥐하,6
368763,?,6
368997,?,6
370156,?,6
370369,ㅋㅋㅋㅋㅋㅋ,0
370427,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
370931,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
371741,zzzzzzzzzzzzzzz,0
372528,채팅창 글꼴 바꼇네,6
372822,ㄷㄷㄷㄷ,1
373466,ㅋㅋㅋㅋㅋㅋ,0
373493,ㅋㅋㅋㅋㅋㅋㅋㅋ,0
373515,캬,0
373730,쥐하,6
374184,?,6
374276,닮았네,6
375460,18,6
376635,물소 ㄷㄷ;;,1
377333,으악,6
377474,머야 채팅창 와이라노,6
380139,엥,6
381042,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
381696,ㅈㄴ ㅄ같네,6
381855,엥,6
382170,아 저거,6
382220,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
383709,{:d_44:},0
383749,예!,0
384220,ㅈㄴ 웃기노 ㅋㅋㅋㅋㅋㅋ,0
384728,zzzzzzzzzzz,0
386298,좀 야한데,6
386486,개못생겼더라,6
387621,여러분 저희 축구고트 호날두의 월드컵 우승이 얼마남지않았습니다 응원해주세요 SIUUUUUUUUU,6
388297,충전하는게,6
388984,중국도 안배끼고 주가 7프러 떨어뜨리게 한,6
392466,SIUUUUUUUUUUUU,6
392695,물쥐가 더 귀여워,6
396145,논필터?,6
396579,뭣?,6
398542,28은ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
400546,{:monsMonsCheer:},0
401548,siuuuuuuuu,6
402330,젖밍아웃 뭐지요,6
402403,Siuuuuu,6
407336,호날두가 우승하면 고트 바뀜 ?,6
409664,이이이이잉 기모링 이이이이이잉 기모링,6
410632,알아,6
414954,옵치 그낭 비빔밥임 ㅋㅋ,6
415139,"""알아""",6
418194,ㅈ망겜 특징,6
419156,요아소비 콜라보하더라,6
425203,물쥐님 플래닛 언제하나요,6
426106,알아,6
426845,쥐하,6
429133,쥐커드 두두두두두두,6
429520,그럼 2부로…,6
432071,아직도 섭종 안 하나,6
432190,승인좀해줘,6
434945,?,6
434984,헉,1
435337,ㅇ?,1
435435,?,6
435714,오우 ㅅㅂ,1
435787,으아ㅣㄱ,1
435865,?,6
435867,어우 씹,1
436056,?,6
436240,뭐고,6
436466,으악,1
436533,깜짝아,1
436574,?,6
436600,??,6
436623,ㅅㅂ,1
436679,?,6
436680,?,6
436884,오우,1
436910,?,6
436941,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
436988,?,6
437137,..?,6
437160,?,6
437265,깜짝이야,1
437310,?,6
437350,ㅋㅋ,6
437354,씨밸,6
437361,?,6
437386,ㅋㅋㅋㅋㅋㅋㅋㅋ,0
437575,ㅅㅂ,6
437686,?,6
437813,으악,6
437856,?,6
437875,?,6
437886,깜짜기야,1
437914,으악,6
438099,?,6
438100,{:d_116:},1
438171,아 내눈,4
438267,으악,4
438292,아,6
438326,ㅗㅜㅑ,1
438337,?,6
438409,헉,1
438456,ㅅㅂ,6
438489,아 선넘네,1
438695,어우 깜짝이야,1
438826,캬,6
438859,와 피부 ㅅㅂ,6
438967,와 ㅋㅋ,6
438984,으악,1
438993,으악,1
439106,??,6
439223,뭐지요 ㅅㅂ,1
439258,? ㅋㅋ,6
439305,으악,6
439314,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
439350,ㅅㅂ,6
439555,방금 이상한얼굴이,6
439984,악,6
440199,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
440357,존잘 ㄷㄷ,6
440449,아오 노랠라,1
440544,시밣,6
440617,엌,6
440647,zzzzzzzzzzzzzz,0
440781,으악,6
440809,아,6
440856,어흐,6
440936,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
441049,아오,6
441178,방금 괴물이,1
441223,으악,6
441337,갑자기 뭐야,1
441463,끄악,1
441490,ㅆㅂ,6
441497,{:d_98:},6
441581,으악,6
441597,괴물인줄,6
441687,거대지환,6
441810,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
441845,악 내눈!!!!!!!,4
442225,아나 깜짯놀랫네,1
442247,?,6
442573,왜 와꾸 ㅋㅋ,6
442698,개잘생걌네,6
442761,얼빡뭐고,6
442778,아시발,4
443334,으악,6
443899,{:d_126:},3
444005,방금 면상 뭐임,6
444269,내눈 습박;,6
444320,사과하세요,6
444448,깜짝이야,1
444561,어흐,6
444893,내 눈,6
444990,{:xkwhdStop:},6
445227,{:d_126:}{:d_126:}{:d_126:},3
445295,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
445880,물쥐님 방금 괴물이 나왔어,6
446037,코 ㅈㄴ 크당 ㅋㅋ,6
446396,??,6
446432,티모원딜{:d_126:},6
446786,혼틈쥐;,6
447302,으악 괴물이다,6
447365,{:d_126:},6
447384,사과해라,6
447629,좋은데,6
447724,화산폭발 일격기뭐임 방금?,6
448142,왜 면상을,6
448227,괴물님,6
448647,잘생겼아요,6
449000,깜짝이야ㅅㅂ,1
449513,올라잇 올라잇,6
449536,와 뭐냐??ㅋㅋㅋㅋ,1
449994,이런 확대범련,6
450197,여캠이었으면 ㅈ될뻔 ㅋㅋ,6
450224,캬~,0
450521,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
451257,아 ㅅㅂ 깜빡이좀,1
452403,와,6
452596,ㅋㅋㅋㅋㅋㅋ,0
452732,근데 한번만 더해주면 안됨?,6
453121,의사좀 불러주세요 ㅠ,6
453258,점프스케어 경고좀요 ;;,6
453474,어이가없네 ㅋㅋ,1
453866,아 내눈,6
454460,악,6
455327,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ귀엽네여,0
455551,{:d_126:}{:d_126:}{:d_126:},3
455805,티모,6
456258,어이 쥐중기,6
456625,아오 밥 먹는데,4
456764,와꾸 ㅋㅋ,6
457617,여드름 개많이 났네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
457720,캠킬때 321 카운트하고켜라 깜짝놀란다,6
458299,극혐이네,4
458443,사과받고싶습니다,6
458474,물쥐야 떡인지좀 눌러줘,6
458658,조온나 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
458868,와 케이팝스타 얼빡샷 같았어요,4
459532,공포겜ㅅㅂ,1
460982,{:d_43:}{:d_43:}{:d_43:}{:d_43:}{:d_43:}{:d_43:}{:d_43:}{:d_43:},0
461100,방금 티모실명먼데..............ap계수 0.7인데 조심해주렴,6
462265,?,6
462666,괴물이다,6
462834,오,6
463158,?,6
463954,피부 창났네 ㅋㅋㅋㅋ,6
464207,??,6
464296,?,6
464357,왕코괴물이당ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
464361,?,6
464367,?,6
464972,괴물쥐 ㅈㄴ 민망해하네,6
465484,?,6
465489,오..,6
466267,?,6
466325,??,6
466554,오,6
467069,dh............,6
467458,ㅓㅜㅑ,6
468142,자위?,6
468581,?,6
469506,미친ㅋㅋ,1
470100,오,6
470107,물쥐님 채팅창 글꼴이 왜이러나요,6
470454,남자임?,6
470895,캬,0
470922,캬,0
471412,ㄴㅇㅅ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
472129,캬,0
472207,캬,0
472238,{:d_126:},3
472280,캬,0
472384,{:d_126:},3
472712,드디어,6
472979,캬,0
473114,아싸!!!!!!!!!!!!!!!,0
473166,캬,0
473667,캬 드디어,0
473852,zi,0
473950,캬,0
474468,{:monsMonsCheer:},0
474741,ㅅㅅㅅ,0
474834,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
475775,캬,0
475787,캬,0
475976,캬,0
476209,{:d_108:}{:d_108:}{:d_108:}{:d_108:}{:d_108:}{:d_108:}{:d_108:}{:d_108:}{:d_108:}{:d_108:},0
476255,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
476523,드디어,0
476674,ㅅㅅ,0
476795,캬,0
477070,캬,0
477816,개 ㅈ메이플 다운 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
477884,야호!,0
478066,캬,0
478066,ㅅㅅㅅㅅㅅㅅ,0
478077,도시테..,6
478668,-완-,6
479138,SIUUUUUUUUUUUUUUUUUUU,0
479155,내일도 하지마,6
479408,대물쥐 ㅋㅋ,0
480612,ㅈ롤 드가자,6
481050,{:monsMonsHeap:}{:monsMonsHeap:}{:monsMonsHeap:}{:monsMonsHeap:}{:monsMonsHeap:}{:monsMonsHeap:},0
481255,혼테일 강점기 드디어,6
481383,텔텔텔텔을 하기로 한거냐,6
481478,ㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0
482067,딜내기 하나요,6
482524,텔텔텔텔,6
482899,나이스!,0
484458,가치무침 안해서 다행 ㅋㅋ,6
486688,아 그럼 또 ㅈ롤이겟네,2
486827,메이플 따운!!!1,0
487078,히히,0
487818,싼식이 무기 못띄우면 2파티 이길수있냐,6
487918,폰트 왜이래여 근데,6
488228,역대급 순수노잼 텔 강점기 아웃,6
489181,최근 잘못잤나 이마에 뭐났네,6
489530,{:d_60:}{:d_60:}{:d_60:}{:d_60:},0
490651,메이플 언제접어요??,6
491875,노가리 까는게 재밌는데,6
492080,오늘은 정글로 떠나나요?,6
492816,ㅋㅋㅋㅋㅋ,0
493447,가지메이플 그만하는구나,6
493909,키ᆢ,6
495267,캬,0
496762,삼식이는 우쨈>?????????????,6
496991,넹 알겠습니당,6
497059,재밌겠네,6
497953,텔 잡는거 걍 저챗임 ㅋㅋ,6
498226,굿굿,6
501047,380000,6
501503,안뜨는데 어카냐..,6
502348,{:d_126:}{:d_126:},3
503164,캡틴있으면 지는거 아님?,6
503660,돈더쓰기 싫을듯,6
503670,ㄹㅇ....,3
503756,삼식이 몇개를 쓴거야 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
504236,{:d_126:},3
504496,35000개를 썼는데 ㅅㅂ ㅋㅋ,6
504625,4만개를 썼다 좀 봐줘라,6
506256,물쥐님 궁금한건 아닌데 저 설녀떡인지좀 들어가주실수 있나요,6
506455,근,6
506601,차피 질듯?,6
507138,강현이처럼 한번 만들어줄까?,6
507369,콘돔...,6
508415,38000개 썼는데 안뜸,6
510217,삼식이 꺾인거아니냐,6
511808,포기라기엔 몇십시간째 돌리던데 ㅋㅋㅋㅋㅋㅋ,6
512439,물쥐는 언제야,6
513947,님은 다 띄우셨나요?,6
518372,오,6
518771,?,6
519149,오옹?,1
519318,어흐,6
519437,어흐,6
520289,근데 절반이,6
520344,어흐,6
520404,ㅅㅂ?,1
521691,?,6
522117,오...,6
522275,어흐,6
522944,이건 명작인데요,6
523847,근데 혼테일 잡는거 약간 산악회 카멘잡을때마냥 만담회된거 같던데,6
523993,ㅇㅇ,6
524580,ㅈㄴ 크다,6
524925,ㅇㅇ,6
525011,와,6
525080,뭔데 저게,6
527028,그 정돈가,6
527169,와,6
527176,야애니임?,6
527371,네,6
527724,맘마,6
528071,첨 보는데,6
528215,야애니임?,6
528410,"좋구나,,,",0
528532,저게뭔데,6
529615,첨보는데,6
530156,꼬추 얼어서 부셔지면 어쩌냐,6
531253,이쁘긴 하네,6
531462,크다,6
531501,어흐,6
531637,오,6
531837,첨 보는데,6
532284,{:d_108:}{:d_108:},0
532903,저게 뭔데,6
533851,아 야애니가아니라고,6
534280,신세 많이졌지,6
536059,저게뭐임,6
536460,그게 뭔데 십덕아,6
539009,저거로 한 30번 쳤지 ㅇㅇ,6
539616,설녀누나는 ㅇㅈ이지,6
541007,야애니가 아니면 왜봐,6
542892,CEX,0
543648,으흐흐흐흐,6
545449,설녀누나..,6
551584,글 ㅈㄴ 대충보네,6
552487,넌 필요없지,6
554508,엄,6
555444,야애니 아니라니까 표정 싹 바뀌네,6
556264,아오 ㅅㅂ ㅋㅋ,6
561643,다 맛있어보이는데,6
562615,물빠진고기는 에바긴해,6
565921,위험하지않나?,6
566266,저거 좀 그럼,6
566620,생간 맛있어보여,6
567323,파카,6
567760,청국장이왜저깄노,6
568664,난싫음,6
569175,파카,6
570227,ㄹㅇ,6
570512,생간 찰떡하니 맛있는디,6
570630,지환아 송출컴에 로긴좀해줘봐; 이거왜 로긴이 풀려있냐,6
572516,민초를 싫어해?,6
573525,홍어 극혐,6
574761,?,6
576195,맛잘알,6
576647,피자빵??,6
577974,민초를싫어해?,6
578710,형이다,6
579362,오이 극혐,4
579510,건포도에바,4
579723,건포도극혐,4
582054,지환아 로긴좀해라,6
582571,물쥐형 왔구나 안녕,6
582641,생선까스 존맛인데,6
582764,ㄹㅇㅋㅋㅋㅋ,6
583532,구울,6
583630,굴,6
584339,김치는 머냐;,4
584696,민초 개꿀맛,6
585248,가지으악,4
585675,다 호인데?,6
586646,ㄷㄷ,6
586824,맛있는거만 모아놨네,6
587729,김치는 뭐임?,6
587820,굴은좀,6
587911,굴 ㅇㅈ 개극혐임 ㅋㅋ,4
588021,생굴 개 맛도리인데,6
588315,헉,1
588556,로긴 해라 물쥐야,6
588936,굴깨극혐,4
588977,생굴 존맛인데,6
590133,김치를 싫어할수 있나?,6
590208,해물 극혐,4
590238,생굴 우욱,4
590537,ㄹㅇ 나도 굴안먹음,6
590826,님들 채팅창좀고칠게요 폰트가 이상해져서;,6
590940,{:monsMonsHaha:},0
591124,김치는 왜잇냐,6
592669,멸치가 뭘 알겠냐 에휴 씨,6
593638,굴ㅋㅋ,6
594745,생굴은 쩜.....,6
595153,대창 모양이...,1
596019,가지튀김 말고는 못먹겠따,6
