time_ms,chat_message,label
6872065,뭉탱교 신자 살려 ㅠㅠ,6
6872137,부모님과 자매,6
6877150,해왓으니깐 금방하겟죠??,6
6877415,저주맨,6
6877842,그런거 같아요,6
6877862,근데 도대체 방제 앞에 거지는 뭔가요,6
6881212,ㅠㅠㅠㅠㅠㅠ,3
6882019,좀비누,6
6883647,케인 나빠다,3
6883842,ㅠㅠㅠㅠㅠ,3
6885222,좀비돼썩 ㅠㅠ,3
6886954,찝찝...,5
6887738,좀비누 좀누,6
6887883,넘찝,6
6888001,!방제,6
6889817,찝엔,6
6890127,쯥,6
6891059,파래졌다 ㄷㄷ,6
6891242,지누엔딩,6
6891247,태초부터,6
6891285,지누엔딩,6
6892183,ㅋㅋㅋㅋ,0
6892679,ㄹㅇ코코,6
6893306,뭉기점,6
6893706,일찍 끝났으니 진엔딩 ㄱㄱㄱ,6
6893759,{:lck_28:},6
6894759,인정 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
6895921,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6896128,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6896263,뭉기점,6
6896364,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6896419,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6896530,ㄹㅇ코코,0
6896563,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6896865,붕기점,6
6897013,ㄹㅇㅋㅋ,0
6897703,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6897779,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6897845,ㄹㅇ코코,6
6898118,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6898304,굳이요?,6
6898803,진엔딩 ㄱㄱ,6
6898838,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6899397,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6899495,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6899518,ㅋㅋㅋㅋㅋㅋㅋ,0
6899610,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6899730,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6899781,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6899831,ㄹㅇ코코,0
6900046,ㅋㅋㅋ,0
6900212,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6900320,ㄹㅇㅋㅋ,0
6900365,진엔딩ㄱㄱㄱㄱㄱ,6
6900397,ㄹㅇㅋㅋ,0
6900525,체크포인트도 없어,6
6900589,ㅋㅋㅋㅋㅋㅋ,0
6900643,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6900850,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6901065,ㄹㅇ코코,6
6901177,ㄹㅇ코코,6
6901289,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6901388,그지같은게임,6
6901808,헉,1
6901867,ㄹㅇ,6
6901876,똥겜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6902048,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6902255,갓 겜,6
6902311,ㄹㅇ코코,6
6902585,그지누,6
6902832,ㅋㅋㅋㅋㅋㄲ,0
6903128,ㅋㅋㅋㅋ,0
6903310,ㄹㅇㅋㅋㅋㅋ,0
6903621,밤 새요 그냥,6
6903660,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6903762,ㄹㅇㅋㅋ,0
6904085,극찬ㅋㅋㅋ,0
6904172,극찬맨,6
6904215,극찬하는나,6
6904243,뭉기전,6
6904437,"진정해, 장원영.",6
6904460,끝까지 괴롭히네 ㅋㅋㅋㅋㅋㅋ,0
6904876,ㅋㅋㅋㅋㅋ,0
6904951,ㅋㅋㅋㅋㅋㅋ,0
6905052,ㅋㅋㅋㅋㅋㅋ,0
6905813,그지겜,6
6905850,갓 겜,6
6906212,극 ㅡ 찬,6
6906318,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6906396,그지누,6
6906519,거지 족음공포,6
6906561,지누텔라겜,6
6906641,ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6906903,신기하다 게임이....,1
6906911,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6906962,?,6
6907322,{:mlb_76:}{:mlb_76:}{:mlb_76:}{:mlb_76:}{:mlb_76:}{:mlb_76:}{:mlb_76:},6
6907412,거지 족음공포,6
6907648,ㄷㄷ,1
6907737,?,6
6907784,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6907828,스피드런 ㄱ?,6
6907885,처음부터 다시,6
6908041,무렴색,6
6908149,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6908151,머꾸,6
6908207,천박해!!!!!!,6
6908516,호노,6
6908687,대작 게임,6
6909376,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6909587,게이ㅁ 코라지,6
6909613,머꾸다시,6
6909627,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6909787,?,6
6909927,불만 문의하세요 ㅎㅎ,6
6910107,뭉염색,6
6910738,천천히해도되요,6
6911072,?,6
6911124,ㅋㅋㅋㅋㅋㅋㅋ,0
6911179,헉,1
6911204,밥 영도,6
6911572,뭉염색,6
6911685,머꾸,6
6911836,{:d_46:}{:d_46:}{:d_46:}{:d_46:}{:d_46:}{:d_46:}{:d_46:}{:d_46:},6
6911977,물렴색,6
6912199,개웃기네,0
6912509,그럴리가요,6
6912829,머꾸다시 진엔딩,6
6913013,뭉염색,6
6913055,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6913106,케인님 가지마뇨 ㅜㅜㅜㅜㅜㅜ,3
6913162,1정,6
6913258,지누군.,6
6913280,ㅇㄱㅇㄱ,6
6913729,알아요,6
6913877,자야된다구웃,6
6914039,왜구일정,6
6914055,ㅇㄱㅇㄱ,6
6914331,우글우글,6
6914407,1정,6
6914452,영도 하루 미뤄요,6
6914511,ㅋㅋㅋㅋ,0
6914580,외부 일정이요?,6
6914664,내일하고 영도나 조이죠 그냥,6
6914681,머꾸다시,6
6914696,뭉염색,6
6914876,왜구일정,6
6915037,왜구일정,6
6915307,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6915452,우글우글,6
6915558,우글우글,6
6915701,우굴우굴,6
6915732,우글우글,6
6915843,일쩡이 우글우글,6
6915995,자야한다구우우웃,6
6916048,여기까지 해요 흐헤헤,6
6916348,머먹꾸,6
6916435,우글우글,6
6916457,왜 구 일 정,6
6916501,피곤피곤,6
6916522,염색하면서 해요,6
6916532,왜구일정이 우글우글!,6
6916685,ㅍㄱㅍㄱ,6
6916816,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6916824,{:d_50:}{:d_50:}{:d_42:}{:d_46:}{:d_46:}{:d_46:}{:d_46:},6
6917000,ㅋㅋㅋㅋㅋㅋ,0
6917051,왜구일정,6
6917068,ㅋㅋㅋㅋㅋㅋ,0
6917145,우그루글,6
6917345,왜구일정,6
6917528,피건피곤,6
6917553,피곤피곤 ~,6
6917737,탈색해요 그냥,6
6917837,안타까운거죠 ㅋ,6
6917845,우글우글,6
6917860,케인님 체력 좋으시잖아요,6
6917899,ㅍㄱㅍㄱ,6
6917962,왜구일정 우글우글,6
6918158,피곤피곤,6
6918167,피곤피곤,6
6918182,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6918261,왜구일정이 ㅇㄱㅇㄱ,6
6918276,피곤피곤~,6
6918335,ㅇㄱㅇㄱ,6
6918508,우글우글,6
6918865,우글우글,6
6918884,우글유글,6
6919011,피곤,6
6919182,일정이 우글우글,6
6919185,ㅇㄱㅇㄱ,6
6919294,왜구일정 ㄷㄷ,6
6919296,{:d_46:}{:d_46:}{:d_46:}{:d_46:}{:d_46:}{:d_46:}{:d_46:},6
6919827,ㄱㅇㅇ,6
6919908,왜구일정이 우글우글~,6
6920099,피곤피곤,6
6920108,윤노리 머꾸,6
6920218,피곤피곰,6
6920437,피곤피곤,6
6920449,무직백수VVVVVVVVVVV,6
6920496,케인님이 게임만 잘했어도 어재 끝났는데 ㅎㅎ,6
6920943,ㄱㅇㅇ,6
6921024,밤새용 ㅎㅎ,6
6921519,피곤피곤,6
6921542,ㅍㄱㅍㄱ,6
6921577,ㄱㅇㅇ,6
6921945,ㅍㄱㅍㄱ,6
6922077,모국일정,6
6922861,우글우글 피곤피곤,6
6922976,우리도 피곤해요 ㅠㅠ,3
6923473,왜구 ㅋㅋㅋㅋㅋ,6
6923646,코글코글,6
6924826,ㅋㅋ,0
6925152,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
6925402,리듬천국은 안하나욥,6
6926131,1町ㄷㄷ,6
6927282,일정이 우글우글,6
6928566,왜구일정이,6
6929524,지하실,6
6929875,지하실 헉,1
6930066,우리도 피곤해요ㅠㅠㅠ,3
6930506,제가 해드릴까용{:d_52:}{:d_52:}{:d_52:},6
6932059,밤새 예정,6
6933483,3시애 3시 돈내놔 명대사 다시 오나욤??,6
6936319,숲을 떠난다,6
6939457,날 떠난다는 그~여자,6
6941239,지하실아사람,6
6941672,구닌,6
6942042,구니니,6
6943735,구니니,6
6949416,9니니,6
6952045,삑,6
6952236,닌군,6
6952293,떠나자,6
6952546,째맨,6
6952831,ㅠㅠ,0
6953307,아니요ㅎㅎ,6
6953793,헉,1
6954302,여자는 무서워 ㅠㅠ,5
6954889,?,6
6955086,떠나자 세계의 끝으로,6
6955550,?,6
6955980,??,6
6956325,자~,6
6956740,?,6
6956815,?,6
6956917,?,6
6957068,?,6
6957100,닌군,6
6957293,?,6
6957345,세계의 끝으로,6
6957877,?,6
6957947,?,6
6958252,?,6
6958417,?,6
6958614,?,6
6958829,캬,1
6958945,?,6
6959176,?,6
6959199,?,6
6959255,?,6
6959419,?,6
6959566,....?,6
6959924,?,6
6960251,째맨,6
6960767,?,6
6961167,초롱이 ㄷㄷ,6
6961449,?,6
6961884,?,6
6962754,?,6
6962913,불키러 가야되나보네,6
6963209,위인케인,6
6963434,?,6
6963520,?,6
6963599,뭉탱이와 함께,6
6964604,?,6
6964929,뭐 없는데?,6
6965368,?,6
6966896,?,6
6967100,????,6
6967105,?,6
6968099,떠난다는 선탁지가 아닌거같은데,6
6968194,?,6
6968762,?,6
6969826,soop으로,6
6970002,진짜 떠나야 되는건가,6
6970319,뿌웅,6
6970323,떠났 썩,6
6971398,업썩..,6
6972567,떠나,6
6977047,뭐가 없나?,6
6977537,떠나서 촛불키기,6
6977697,선택지가 아닌데?,6
6978765,떠난다는 선택지가 아닌가?,6
6981510,그냥 감,6
6981667,숲 불태우러 가야되는듯,6
6982866,떠나고 어디서 뭘 찾아야하나요??,6
6983242,여자는 안돼요 ㅎㅎ,6
6984085,여자는 ㄲㅈ,4
6987247,뭉멘,6
6987790,뭉탱교,6
6987897,망해썩,6
6988201,굿~ 하죠,6
6988261,그냥 대화나가는건가보다맨이야,6
6989231,떠날수가 업썩 ㅠㅠ,6
6989339,뭉멘,6
6992804,사진 찍어주죠,6
6993542,하라굿,6
6994168,공뭉,6
6995544,0뭉용,6
6996027,0물,6
6996137,떠나자 세계의 끝으로,6
6996259,공물,6
6997167,ㅇㅉㄺ,6
6997317,걍 접시만 관찰하네,6
6997328,ㅇㅉㄹㄱ,6
6997551,?,6
6998351,공뭉용,6
6999219,공물용 작은 접시래요.,6
6999319,저쩌라고,6
7000029,ㅋㅋㅋㅋㅋ,0
7003583,헉,1
7003846,헉,1
7004221,테레비,6
7004490,티비? 링?,6
7004538,오옹,6
7005101,헉,1
7005531,?,6
7005840,헉,1
7006666,{:lck_28:},6
7006703,헉,1
7006703,헉,1
7007561,헉,1
7008046,티비??,6
7008744,헉,1
7009406,❤️❤️❤️,6
7009788,헉,1
7010975,심장조이고ㅓ,6
7011352,링이여?,6
7011577,헉,1
7011601,두근,6
7011980,{:lck_28:},6
7012334,신조오 사사게오,6
7013316,꺼내요,6
7015406,사치코 나오나,6
7015425,두근 두근,6
7015804,물운,6
7016403,?,6
7017071,칼로?,6
7017431,심테,6
7017553,?,6
7021316,칼로?,6
7022879,이제 뭉함?,6
7022974,성근 성근,6
7024263,제단,6
7024538,룸운,6
7025202,??,6
7025255,가불기,6
7027462,역겹다 저 여자 심장 아니야..,4
7032764,오,6
7032796,?,6
7034775,?,6
7034904,?,6
7035985,?,6
7037131,주겨벌랑,6
7037378,끝나썩..,6
7037409,헉,1
7037668,?,6
7037685,?,6
7038144,ㅋㅋㅋㅋㅋㅋ,6
7038146,가불기 ㄷㄷㄷㄷㄷ,1
7038393,?,6
7038440,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7038492,?,6
7038493,?,6
7038830,?,6
7038849,?,6
7040023,허공에 칼질 하는 나,6
7040029,?,6
7040457,??,6
7040531,슉슉,6
7040744,바누,6
7041307,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7041392,?,6
7042316,ㅋㅋㅋㅋㅋㅋㅋ,0
7042635,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7042849,ㅋㅋㅋㅋㅋㅋㅋㅋ,0
7043419,바보상자,6
7043573,슉 슈슉 슈슉,6
7043740,?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7044475,휙휙휙,6
7045265,야마자키 ㄷㄷㄷㄷ,1
7045309,티비에 칼질하는 나,6
7047180,제단에 물건을 바칠수있어요,6
7048756,공물을 바쳐요,6
7049180,서든 칼전하냐구우우우우,6
7049602,?,6
7049736,위로 올라갈수있나요?,6
7050205,몰라요 ㅎㅎ,6
7053448,몰라요 ㅎㅎ,6
7054098,훈수 밴 ㅎㅎ,6
7054185,밴유도,6
7056288,몰라요ㅎㅎ,6
7056644,몰라요 ㅎㅎ,6
7056835,저는 모르죠,6
7057014,그러게요ㅎㅎ,6
7057830,밴유도,6
7058031,몰?루요,6
7059428,지누엔딩 빨리 리트라이해요,6
7060135,핸드폰 바치죠 ㅎㅎ,6
7060456,밴유도,6
7060571,밴유도밴,6
7060746,[케인] 아는사람만,6
7061552,괜히 떠난다는 선택지 있는게 아닐텐데,6
7062350,칼이나 폰 올려봐요,6
7063054,저는 몰라요 ㅎㅎ,6
7063231,그냥 대화를 나간다는 의미에 떠난다같아요,6
7064617,글쎄요,6
7065226,헐 포ㅛ정,6
7065618,패션안경,6
7066423,밴유도 검지검지,6
7066637,케인 코요,6
7067010,뭉물건,6
7070657,공물용 아닐까요,6
7071732,떠나가아아아 그에게 나 이 말해 좋으면~~,6
7072723,케인님거,6
7074082,밴유도가 우글우글,6
7075093,??,6
7075606,어,6
7075806,다 알려달라고 하는 나,6
7076182,융룸운,6
7076566,오옹,6
7077728,오오,6
7078650,엥,1
7078669,오옹,1
7078997,?,6
7079431,오옹,1
7081252,오옹,1
7082344,뽕,6
7083345,오옹,1
7083468,오옹,1
7083542,오옹 나이스,0
7083662,뭉필,6
7085878,휴대폰도,6
7086327,아,6
7087502,오옹 나힐순,6
7087984,5개 다 모아야 하는거임? 세상에,6
7088041,뭘 또 모아야하나,6
7088063,못바침 ㅋ,6
7088098,하나가 부족해,6
7089322,아,6
7089672,오옹 ?,6
7091646,이게이,6
7093389,아이템 몇개 놓치셔서 다른 엔딩 불가능 해요,6
7093741,바깠,6
7093900,태초마을 ㅊㅊㅊㅊㅊ,6
7101118,첨부터 하죠 ㅎㅎ,6
7101844,헉,1
7101947,핸드폰도 두고오셔서요...ㅋㅋㅋㅋㅋㅋㅋ,6
7101965,?,6
7102050,?,6
7102221,헉,1
7102925,인제 다 파악 했는데,6
7103465,?,6
7103559,?,6
7104129,???,6
7104238,붓다,6
7104396,과연 ?,6
7104596,마하반야?,6
7104837,?,6
7104889,부처 ㅋㅋㅋㅋㅋㅋ,6
7105217,?,6
7105306,반야맨이야~,6
7105535,?,6
7105600,?,6
7105758,일련탁생,6
7106131,?,6
7106143,여래신장!,6
7106330,반야맨,6
7106540,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7106727,?,1
7107178,ㅋㅋㅋㅋㅋㅋ,0
7107292,마하반야,6
7107756,반야맨이야,6
7107885,마하반야,6
7107903,?,6
7108037,반야맨,6
7109420,마하반야맨,6
7109810,마하,6
7110031,ㅋㅋㅋㅋㅋ,0
7110032,부처가 왜 나오지?,6
7110168,{:d_113:},6
7110170,반야맨,6
7110404,그럴지도,6
7110468,마하반야,6
7110602,?,6
7110827,반야맨이야,6
7111084,반야심경,6
7111328,마하반야맨이야,6
7111979,다시해야됨,6
7112147,반야맨이;야,6
7112277,ㅔ,6
7112405,마하반야맨이야,6
7112490,마하 반야맨이야,6
7112866,반야맨,6
7113035,마하반야맨이야?,6
7113450,마하9반야맨,6
7114133,태초 ㅊㅊㅊ,6
7114453,반야맨,6
7114464,파악한 나,6
7114978,반야맨이야,6
7115286,태초마을 ㅋ,6
7115627,마하반야민,6
7116411,반야맨,6
7116968,마하9속도로 등장,6
7118018,ㅔㅔㅔㅐㅐ,6
7118603,다시 해요 ㅎㅎ,6
7119378,마하9반야맨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7119435,네 ㅠ,6
7119823,핸드폰을들고왔어야했나,6
7120829,bed엔딩,6
7120966,아이템 3개를 더 가지고 오셔야하는데 놓치셔서 진엔딩 조건이 안됩니다,6
7121189,일단 밖에서 얻을수 있었던게 핸드폰이랑 라이타정도?,6
7122779,ㅔㅔㅔ,6
7124132,밑에 접시 두 개 다 있는데용,6
7125137,ㅔㅔ,6
7125843,ㅠㅠㅠㅠ,3
7126174,다시 이어하기로,6
7127462,마하반야맨이야,6
7129146,첨부터 ㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊ,6
7129437,ㅠㅠㅠㅠㅠㅠ,3
7129461,그렇구나,6
7131245,그냥 침대 bed 엔딩하죠?,6
7133368,이제 진엔딩 봐요 ㅎㅎ,6
7134521,접시 아래에 2개 더있었어요,6
7134851,헉,1
7138434,총 5개가 있어야합니다,6
7138746,태초마을하죠 ㅎㅎ,6
7138836,?,6
7139831,다섯칸임,6
7141145,아이고,3
7141533,거기서 불붙여서 3개 준다는 듯,6
7142029,다 놓쳐썩,6
7142200,바누,6
7142657,저희 핸드폰,6
7142843,태초 ㅊㅊㅊㅊㅊㅊㅊ,6
7142863,밑에 두개,6
7142953,남은3개 쿠팡으로 시키죠,6
7143568,기저귀시야,6
7143894,5칸임,6
7144033,밑에 2칸 있어요,6
7144112,아래,6
7144789,그렇네 밑에 2개 더 있네,6
7145187,밑에 있잖아요...,6
7145253,5개다맨이야,6
7145628,아이템이 부족하구나,6
7145903,시야 꼬라지,6
7146022,총 다섯개,6
7146551,바누,6
7146563,밑에도 있네요,6
7146611,바보케인,6
7146882,바닥에 더 있네요,6
7147307,밑네 2개,6
7147613,기적의 시야,6
7147884,눈없썩,6
7148352,밑에,6
7148372,바누,6
7148439,5개 잖아요,6
7148702,치트엔진으로 아이템 가져오죠,6
7149111,?,6
7149153,놓쳤어요,6
7149230,밑에,6
7149252,5칸이네,6
7149575,?,6
7150282,????,6
7150443,바누,6
7150550,바누,6
7150633,기저귀,6
7150987,?????,6
7151547,1개는 당근으로 사죠,6
7151629,아래요,6
7151834,기저귀,6
7151933,부정하고 싶은 나,6
7152022,아오 기저귀시야,2
7152309,노안안,6
7152397,바누,6
7153024,그럼 첨부터?,6
7153095,2개 더있네,6
7153361,밑에,6
7153915,아이템이 뭉탱이로 필요하데욧,6
7154009,기저귀 쉬야,6
7154600,놓쳐썩,6
7154887,기저귀 시야,6
7155875,밑에 두 칸,6
7156523,칼이랑 폰 바치고 케인인님도 바쳐요,6
7156618,ㅋㅋㅋㅋㅋㅋㅋ,0
7157947,5위,6
7159903,스피드런 가시죠 ㅎㅎ,6
7160047,밑에 접시 잇다구우우웃,6
7160441,밑에서 살짝,6
7160993,노안왔 썩,6
7161245,네네,6
7162280,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7162370,눈 이썩?,6
7162423,ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ,6
7162462,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7162520,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7162530,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7162594,ㅋㅋㅋ,0
7162735,ㅋㅋㅋ,0
7162752,ㅋㅋㅋㅋㅋ,0
7162765,ㅋㅋㅋㅋㅋㅋㅋ,0
7162797,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7162822,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7163005,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7163126,머리 아프다 ㅋㅋ,4
7163219,헉,1
7163257,기저귀 쉬야,6
7163308,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7163341,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7163629,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7163953,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7164205,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7164398,IC,6
7164574,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7164596,피곤피고온+,6
7164623,노안란,6
7164796,ㅏㅏㅏㅏㅏㅏㅏㅏㅏ,6
7165116,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7165193,ㅏㅏㅏㅏㅏㅏㅏㅏㅏ,6
7165249,코발진,6
7165571,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7165630,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7165638,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7165742,눈 업썩?,6
7166446,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7166462,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7166792,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7166902,ㅏㅏㅏㅏ,6
7166920,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7166953,가버린 나,6
7167190,ㅋㅋㅋ,0
7167241,태초마을 ㅊㅊㅊㅊㅊㅊ,6
7167338,헉,1
7167378,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7167557,ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ,6
7167697,코발진,6
7167794,?,6
7167801,ㅏㅏㅏㅏㅏㅏㅏ,6
7167875,헉,1
7167975,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7168042,헉,1
7168135,헉,1
7168143,ㅋㅋ,0
7168176,"ㅋㅋㅋㅋㅋㅋㅋㅋ,,,",0
7168337,스피드런 하죠,6
7168718,노안안,6
7168797,헉!,1
7168831,헉,1
7168835,또 여자만 ㅠㅠㅠ,3
7168915,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
7169031,ㅠㅠㅠ,3
7169090,헉,1
7169288,ㅎㅎ,6
7169309,키모찌이~~~,6
7169509,헉,1
7169662,헉,1
7169742,?,6
7169785,게임 끝까지 통수다,6
7169868,근데 게임이 너무 알잘딱안된다,6
7169897,헉,1
7170357,ㅠㅠㅠㅠㅠ,3
7170509,ㅋㅋㅋㅋ,0
