time_ms,chat_message,label
1780572358894,초딩 ㅋㅋ,
1780572359037,김연경 ㅋㅋㅋㅋ,
1780572359167,ㅋㅋㅋㅋㅋㅋㅋ,
1780572361349,190 ㄷㄷ,
1780572361848,몇명인데ㅅㅂㅋㅋㅋㅋㅋ,
1780572364276,북부대공여친ㅋㅋㅋㅋㅋㅋ,
1780572366168,전 좋아욯ㅎ,
1780572375140,김연경도 190은 아니다ㅋㅋㅋ,
1780572376035,ㅋㅋㅋㅋㅋㅋ,
1780572376466,농구배구선수ㄷㄷ,
1780572376845,ㅋㅋㅋㅋ,
1780572376931,ㄹㅇ ㅋㅋㅋㅋ,
1780572376948,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572377750,빨간약ㅋㅋㅋ,
1780572377986,ㄹㅇㅋㅋ,
1780572378320,룩순이 ㅎㅇ,
1780572379231,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572380046,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572380258,ㅋㅋㅋㅋㅋㅋㅋ,
1780572380455,ㅋㅋㅋㅋㅋ,
1780572380466,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572380570,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572380822,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572382068,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572382365,ㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572383589,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572384042,개이득 ㅋㅋㅋㅋ,
1780572384102,ㅋ,
1780572384789,사실 이게 진짜라는거임,
1780572385053,돌쌤 ㄷㄷㄷ,
1780572385798,쌈아 1페이지 글좀봐다오,
1780572388050,니들이 서브라고 ㅋㅋ,
1780572388487,오랜만에 품격있고 기품있는 대화,
1780572390440,캬,
1780572392942,캬,
1780572393868,캬,
1780572398040,캬ㅑㅑ,
1780572398408,캬,
1780572399596,캬,
1780572399776,캬,
1780572403358,캬,
1780572409911,헐트어택,
1780572417586,쌈이 오늘 무슨 방송함,
1780572421824,라이ㅋ 미 라잌미,
1780572424240,채팅을 개판으로 만들고 튀네 ㅋㅋ,
1780572424745,오늘 성교육 장,
1780572425897,캬,
1780572426077,오냐 성얘기 마음껏 해주마,
1780572428227,겨! ㅋㅋ,
1780572431408,검열민국ㅋㅋ,
1780572431415,엉덩이!ㅋㅋ,
1780572433452,돌아와 나에게 돌아와~,
1780572433981,어허 ㅋㅋ,
1780572434520,아오 채팅창,
1780572436761,사타구니 !ㅋㅋ,
1780572437044,돌아와~ 나에게 돌아와~,
1780572437628,아오,
1780572438429,돌아와 나에게 돌아와~,
1780572438652,야스나 해야지 ㅋㅋ,
1780572439294,채팅 곱창내고 튀기 ㅋㅋ,
1780572439850,아오 꼽쌤,
1780572443914,아오~ 꼽샘,
1780572445681,아오 꼽쌤,
1780572447017,아오 꼽샘,
1780572449482,일자배꼽은 인죵ㅋㅋ,
1780572450850,꼽쌤 ㅋㅋㅋ,
1780572451976,꼽기견 ㅋㅋㅋㅋㅋㅋ,
1780572452793,아오 꼽등이,
1780572453561,후렴 진짜 좋네,
1780572455983,꼽기견은ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572457316,아오 꼽,
1780572458327,아오 꼽쌤,
1780572462909,꼽등이 ㅋㅋ,
1780572463949,꼽기견 어감 십 ㅋㅋㅋㅋ,
1780572466542,ㄹㅇ 토나오네,
1780572466859,꼽쌤 ㅋㅋㅋㅋ,
1780572466940,오,
1780572468306,와 KFC,
1780572469286,와 진짜 야스하네,
1780572471503,오 kfc,
1780572472431,와,
1780572472753,캬,
1780572472870,와 kfc,
1780572473981,와 야스하네,
1780572474229,비와이,
1780572475328,kfc는 인죵ㅋㅋ,
1780572475553,비왔짘ㅋㅋ,
1780572476487,비 겁나와요,
1780572476540,비와,
1780572476562,오고있어,
1780572477874,비오던데,
1780572479176,백발할아버지 ㅋㅋ,
1780572479197,비 엄청 오더라,
1780572479319,지금 오자낭,
1780572479504,지금 비와요,
1780572479681,여자 광배 라인 보는 사람은 없나?? 나 소외감 느껴지네...ㄷㄷ,
1780572480323,많이와,
1780572481030,비와이,
1780572483769,비엄청와,
1780572483971,지금 비와이,
1780572484789,영원히 비와이,
1780572486006,와 8시30분에 kfc 먹는건 진짜 부잔데,
1780572491911,진짜 개변태같네,
1780572494333,럼붋ㅎ류,
1780572505544,알기만 햇ㄱ장ㅎ아,
1780572508873,서로 저점매수 ㅋㅋ,
1780572512757,저점매수 ㄷㄷ,
1780572513286,캬,
1780572515422,오이데~~~~~~,
1780572522451,오 이 델,
1780572522889,선수 ㅋㅋ,
1780572526556,캬ㅑㅑㅑ,
1780572526935,캬,
1780572529168,우리 이지랄 ㅋㅋ,
1780572530635,ㅋㅋㅋㅋㅋㅋㅋㄴㄴㄴㅋㅋ,
1780572530684,저점매수 ㅋㅋ,
1780572532777,무려 1년전 ㅋㅋㅋ,
1780572534552,알아보기 1년만에 함 ㅋㅋ,
1780572536733,캬,
1780572542720,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572543481,ㅋㅋㅋㅋ,
1780572543589,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572543656,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572543791,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572545208,ㅋㅋㅋ,
1780572545654,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572546071,저점매수맞아? ㅋㅋㅋㅋㅋㅋ,
1780572546284,캬,
1780572547705,ㅋㅋㅋㅋㅋ,
1780572548228,모르지 ㅋㅋ,
1780572548358,ㅋㅋㅋㅋㅋㅋㅋ,
1780572548994,캬,
1780572549140,매수를 한줄도 몰랐음 ㅋㅋㅋㅋㅋ,
1780572549281,대표를 더 잘 앎 ㅋㅋㅋㅋ,
1780572549814,매수는 안했음 ㅋㅋㅋ,
1780572551541,매수안햇잖아 너 ㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572554067,매수 안한거자나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572554774,유튜브로 봐서 잘모름 ㅎ,
1780572557488,캬,
1780572562223,우리가 먼저 알았는데 유튭이 해냈다. ㅋㅋ,
1780572564232,그냥 한번 만나볼 ㅋㅋㅋ,
1780572565086,뭐 히오스  특성 매수임?,
1780572565662,목격자 ㅋㅋ,
1780572568244,캬,
1780572570263,캬,
1780572572529,저점 목격자 ㅋㅋㅋ,
1780572577453,오..,
1780572588897,오,
1780572589625,캬,
1780572592833,ㅋㅋㅋㅋㅋㅋ,
1780572593305,캬,
1780572593717,ㅋㅋㅋㅋㅋㅋㅋ,
1780572594161,오인용,
1780572594205,2명은 누구지~ ㅋㅋㅋㅋㅋㅋㅋ,
1780572594289,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572594537,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572594614,안다고??,
1780572594706,ㅋㅋㅋㅋ,
1780572599688,캬,
1780572601264,와 개어려,
1780572601824,캬,
1780572601849,08 ㄷㄷ,
1780572602069,와,
1780572602363,08 ㄷㄷ,
1780572602433,와,
1780572603220,캬 진효 딸뻘,
1780572603442,와,
1780572603911,04원이 ㄷㄷ,
1780572604068,와,
1780572604423,캬,
1780572604732,엄청 어리네 ㄷㄷ,
1780572604794,08 ㄷㄷ;;,
1780572606084,와 개어린데?,
1780572606510,와,
1780572607171,캬,
1780572607511,08 ㄷㄷ,
1780572607904,와,
1780572608100,와 개어려,
1780572608497,진짜 엊그제 태어났네;,
1780572609820,진짜 어리다,
1780572609840,와 다들..,
1780572611129,캬 한국,
1780572612399,와 진짜 여고생이었어?,
1780572612660,캬,
1780572612740,08신라 ㄷㄷ,
1780572612840,캬,
1780572612853,일본 센터 ㄷㄷ,
1780572614243,좋다 ㅋㅋㅋ,
1780572615857,08은 진짜 어리네,
1780572616147,와,
1780572616807,ㅋㅋㅋ,
1780572617259,08신라 ㄷㄷ,
1780572617821,까엉이 ㅋㅋ,
1780572619404,진짜 애기들이네,
1780572621950,룩삼삼촌급ㄷㄷ,
1780572625287,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572626702,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572627014,ㅋㅋㅋ,
1780572627109,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572627337,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572627368,08년생 ㄷㄷ,
1780572627394,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572627511,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572627555,ㄷ재표님 ㅋㅋㅋㅋ,
1780572627870,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572627989,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572628361,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572628511,ㅋㅋㅋㅋㅋ,
1780572628550,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572628582,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572628676,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572628762,대표님 ㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572629032,대표님 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572629288,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572629694,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572629846,대표님 아스날팬임 ㅋㅋ,
1780572629852,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572629953,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572630120,ㅋㅋㅋㅋ,
1780572630325,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572630731,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572630741,구너 ㅋㅋ,
1780572630776,ㅋㅋㅋㅋㅋㅋ,
1780572630824,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572631258,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572631535,15살 차이 ㄷㄷ,
1780572631540,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572631660,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572631723,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572631736,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572632299,ㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572632627,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572633180,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572633667,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572633791,대표 ㅋㅋ,
1780572634154,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572634247,ㅋㅋㅋㅋㅋㅋㅋ,
1780572634321,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572634372,???ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572634410,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572634466,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572634660,ㅋㅋㅋㅋ,
1780572636344,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572636560,ㅋㅋㅋㅋㅋ,
1780572637244,오이데~,
1780572637763,ㅋㅋㅋㅋㅋㅋㅋ,
1780572638036,여기 대표님 유명하더라 ㅋㅋㅋ,
1780572639075,원이가 나이가 많다니 ㄷㄷ,
1780572642885,추멘 ㄷㄷ,
1780572643696,구너와 콥,
1780572643801,내친구 대표 ㅋㅋㅋㅋ,
1780572644089,내친구 주헌 ㅋㅋㅋ,
1780572645189,ㅋㅋㅋㅋㅋㅋ,
1780572649700,오 ㄹㅇ?,
1780572651002,오,
1780572651318,오,
1780572651929,내 친구 대표 ㅋㅋㅋㅋㅋㅋ,
1780572652416,캬,
1780572652626,나도 갸루를 알지만 미나미는 못알아봐 ㅋㅋ,
1780572652723,리센느 초대석 ㄷㄷ,
1780572652791,대표님이 또래자나 ㅋㅋ,
1780572653437,캬,
1780572654852,플레임도 여기 대표님 얘기하던데 ㅋㅋㅋ,
1780572655192,안나와 이제,
1780572657608,리센트 대표 초대석 ㅋㅋ,
1780572658599,대표님 초대석 ㄷㄷ,
1780572658965,구두약속 ㅋㅋㅋ,
1780572660461,??: 내가 언제,
1780572660622,근데 이제 리센느가 너무 커져서 요기 못나와...,
1780572662752,너 떴어 임마 ㅋㅋ,
1780572664481,08제나 ㄷㄷㄷ,
1780572666357,너무 커졌어 ㅋㅋ,
1780572669761,내친구 센느 ㅋㅋㅋㅋㅋㅋ,
1780572671622,룩삼 누구신지??,
1780572672100,룩삼도 날아오르고 리센느도 커지고,
1780572673474,오히려 좋아,
1780572674463,룩삼 너 뭔데 ㅋㅋ,
1780572674849,서로 저점매수 ㄷㄷ,
1780572675248,ㅋㅋㅋㅋㅋ,
1780572675468,대표님 초대석 ㅋㅋㅋㅋㅋㅋㅋ,
1780572676829,이제 너무 바뻐 보이던데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572677533,룩삼 누구신지???,
1780572677908,캬,
1780572680056,매수 실패 ㅋㅋ,
1780572681024,??? : 가격이 조금 올랐다,
1780572681835,대표님 초대석 하자 ㅋㅋ,
1780572682252,룩삼이 누군데??,
1780572682686,대표님 초대석ㅋㅋㅋ,
1780572684772,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572685367,ㅋㅋㅋㅋ,
1780572685545,캬,
1780572686095,캬,
1780572686634,ㅋㅋㅋㅋ,
1780572686807,그걸 들어서 ㅋㅋ,
1780572686865,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572686992,캬,
1780572687730,나도 ㅋㅋ,
1780572687809,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572687822,캬,
1780572688017,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572689953,캬,
1780572690838,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572691176,대본에 있어서 ㅋㅋㅋ,
1780572691199,대표님 초대석도 재밌겠다 ㅋㅋ,
1780572691412,캬,
1780572692994,ㅋㅋㅋㅋㅋㅋㅋ,
1780572693387,직접 들었다는 거임 ㅋㅋㅋ,
1780572694162,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572694543,오 몰랐네,
1780572694912,직접 들었으니까 ㅋㅋ,
1780572695988,캬,
1780572696938,ㅓㅋㅋㅋ,
1780572697635,대본으로 봐서 ㅋㅋㅋ,
1780572697748,대본에서 봤던거 ㅋㅋㅋ,
1780572697940,시향돌ㄷㄷ,
1780572698039,대본 외우셨구나 ㅋㅋ,
1780572698340,레거시 ㅋㅋ,
1780572698411,ㅎ향기를 기억한다는거니??,
1780572698988,글로 배웠어가지구 ㅋㅋ,
1780572699724,엠씨라서 ㅋㅋㅋ,
1780572701091,대본 ㅋㅋㅋ,
1780572702064,"향기돌 ㄷㄷ
",
1780572702913,흥미롭긴하네 ㅋㅋ,
1780572703083,캬,
1780572705762,캬,
1780572705873,캬,
1780572706692,캬,
1780572707006,캬,
1780572707179,캬,
1780572707397,캬,
1780572707617,오..,
1780572707912,까와이,
1780572707987,캬,
1780572708115,캬,
1780572708497,캬,
1780572708526,캬,
1780572708924,곱다 고와,
1780572709069,캬,
1780572709219,캬,
1780572709410,캬,
1780572709602,캬,
1780572709622,캬,
1780572710575,캬,
1780572710632,캬,
1780572711142,캬,
1780572712967,"캬,,,",
1780572713977,신라공주 ㄷㄷ,
1780572714053,앨범마다 향기 컨셉 ㄷㄷ,
1780572714886,향 ㅋㅋ,
1780572720456,멤버 ㅋㅋ,
1780572720558,앨범 ㅋㅋㅋㅋ,
1780572720593,앨범의 향은 뭐야 ㅋㅋㅋ,
1780572720604,ㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572721179,오,
1780572722440,캬ㅑ,
1780572723123,오,
1780572724743,오,
1780572725108,오,
1780572727769,앨범향도 있네 ㅋㅋ,
1780572728417,진짜 앨범에서 향 나면 재밌겠다,
1780572728785,앨범에 진짜 향도 나겠다,
1780572729560,오 컨셉 좋네,
1780572731180,성수임?ㅋㅋㅋㅋㅋ,
1780572733954,방귀향은 나가라 ㅋㅋㅋ,
1780572734966,오 컨셉 괜찮네,
1780572736007,갸루향 신라향 ㄷㄷ,
1780572737405,거제 굴향 ㄷㄷ,
1780572737573,신라향 ㄷㄷ,
1780572738274,리자몽 나와주세요,
1780572739403,이센스향 ㄷㄷ,
1780572741291,윤미향 ㄷㄷ;;,
1780572741356,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572741602,룩삼 -> 리자몽 방구향 ㄷㄷ,
1780572741763,거제 굴향 ㅋㅋ,
1780572743964,앰버그리스 ㅋㅋ,
1780572744238,오 둘의 연관점 리자몽 ㄷㄷ,
1780572744621,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572745087,ㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572745260,오이비누향.ㄷ,
1780572746684,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572747172,ㅋㅋㅋㅋㅋ,
1780572747386,피에젖은 ㄷㄷ,
1780572747429,피에 ㅋㅋ,
1780572747619,피에요??,
1780572747837,오이비누향,
1780572748303,피 ㄷㄷ,
1780572748369,피요??,
1780572748557,피?????,
1780572748702,피에 ㄷㄷ,
1780572748900,피? ㅋㅋㅋㅋㅋ,
1780572749355,피 아니고 비야 ㅅㅂㅋㅋ,
1780572749657,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572749721,피에 젖음 ㄷㄷ,
1780572749733,피에 젖은 ㅋㅋ,
1780572749809,피는 ㅋㅋㅋㅋ,
1780572750263,피에 젖은 ㄷㄷ,
1780572750432,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572750659,피 ㄷㄷ,
1780572751102,ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,
1780572751215,피에 젖은 ㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572751218,피에 젖은 ㄷㄷㄷ,
1780572752106,피는 ㅋㅋㅋ,
1780572752634,??,
1780572753156,피에 젖은ㅋㅋ,
1780572753223,피??,
1780572753251,피 ㄷㄷㄷㄷ,
1780572753617,ㄷㄷㄷ,
1780572753670,피에 젖은 ㄷㄷ,
1780572755078,ㅎㄷㄷㄷㄷㄷㄷㄷㄷㄷ,
1780572755224,블라디미르냐고 ㅋㅋ,
1780572755331,블라디 향 ㅋㅋ,
1780572755721,피에 젖은 ㄷㄷ,
1780572755817,전쟁광 ㄷㄷ,
1780572755888,피요??,
1780572756289,피에 젖은 습박ㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572757329,너 사패냐??,
1780572759273,피에 왜 젖어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572760254,피에젖은 풀잎향 ㄷㄷ,
1780572760292,블라디미르 ㄷㄷ,
1780572760756,피바라기ㄷㄷ,
1780572761151,비를 보면서 피라고 읽네 ㅋㅋ,
1780572764087,캬,
1780572765851,뭔가 판타지 소설됬어 ㅋㅋ,
1780572778470,투자 진짜 많이 해줬네,
1780572781658,50억 적자 진짜에요?,
1780572796027,좋은 노래를 꾸준히 발매한게 진짜 큼,
1780572798708,캬,
1780572800211,캬,
1780572800211,캬,
1780572801104,캬,
1780572801216,들어볼래가 진짜 오래됐더라...,
1780572801964,캬,
1780572802525,캬,
1780572803049,캬~,
1780572803583,캬 거제파이리,
1780572803643,캬,
1780572804294,파이리ㅎㅇ,
1780572804352,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572804494,캬,
1780572804511,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572805003,ㅋㅋㅋㅋㅋㅋ,
1780572805066,ㅋㅋㅋㅋㅋㅋㅋ,
1780572805476,캬,
1780572806090,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572806371,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572807014,ㅋㅋㅋㅋㅋ,
1780572807843,대충도 아니고 아예 안봄 ㅋㅋ,
1780572807881,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572807886,ㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572808522,파이리당 ㅋㅋ,
1780572808944,파이리 ㅋㅋ,
1780572809113,캬,
1780572809143,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572809650,04거제 ㄷㄷ,
1780572810527,캬~,
1780572810577,캬,
1780572811423,캬,
1780572811677,캬,
1780572811727,ㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572811860,ㅋㅋㅋㅋㅋㅋㅋ,
1780572812000,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572812203,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572812266,캬,
1780572812614,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572812805,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572813279,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572813482,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572813530,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572813616,거제 파이리 ㅋㅋ,
1780572813676,난 모든걸 다안다 ㄷㄷ,
1780572814663,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572815213,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572815348,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572817072,캬,
1780572817220,후회막급 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572817461,슴니즌ㅋㅋㅋㅋ,
1780572817886,슴니즌 ㅎㄷㄷ,
1780572818067,거제 출신 ㄷㄷ,
1780572819157,불포켓몬 goat ㅋㅋ,
1780572820433,팡이리당 ㅋㅋ,
1780572822499,캬ㅑㅑ,
1780572823953,거제 홍보대사 ㄷㄷ,
1780572827391,캬,
1780572827749,진짜 파이리 닮긴햇네,
1780572827941,와 편도2시간이면..,
1780572829120,룩자몽과 파이리 ㄷㄷㄷㄷ,
1780572830930,캬,
1780572834739,캬,
1780572835034,오,
1780572837048,장녀 캬ㅑㅑ,
1780572841639,와 다 어리네,
1780572842046,ㅆㅂ ㅋㅋㅋ,
1780572843077,와,
1780572843219,고3 시작 ㄷㄷ,
1780572843464,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572844248,ㅋㅋㅋㅋㅋ,
1780572844359,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1780572844418,ㅋㅋㅋㅋ,
1780572844541,캬,
1780572844841,와 레전드,
1780572845133,와,
1780572845175,ㅋㅋㅋㅋㅋㅋㅋ,
1780572845205,ㄷㄷ,
1780572845867,와,
1780572846010,편도 2시간 ㅋㅋㅋㅋ,
